,scl_min,scl_rms,scl_pct_5,scl_lineintegral,scl_entropy,scl_iqr,scr_lineintegral,scr_mean,scl_svd_entropy,scl_sum,scr_skewness,scl_max,scl_pct_95,scr_perm_entropy,scr_ptp,scr_svd_entropy,scl_mean,scr_iqr_5_95,scl_ptp,scl_std,scr_sum,scl_n_below_mean,scl_kurtosis,scl_perm_entropy,scr_kurtosis,scl_skewness,scr_pct_95,scl_energy,scr_n_above_mean,scr_std,scr_energy,scl_n_sign_changes,scl_peaks,scr_n_sign_changes,scr_min,scr_peaks,scr_entropy,scl_n_above_mean,scr_pct_5,scr_iqr,scl_iqr_5_95,scr_max,scr_n_below_mean,scr_rms
0,-0.013863995782814952 +/- 0.004791251632004004,0.011175540326831834 +/- 0.002208995976779834,0.05529783869267263 +/- 0.0035710151933452845,0.00917237743806012 +/- 0.001531453773994057,-0.03447548761201894 +/- 0.005712690430846201,0.0009488666315234928 +/- 0.0026336312064937904,-0.0012124406958354927 +/- 0.00041171585007414573,-0.002477596204533461 +/- 0.0010816175291873105,0.11997891407485503 +/- 0.004906726949170317,-0.04791776489193463 +/- 0.003955016443205641,0.0017395888244597034 +/- 0.0007473614590805342,-0.011333684765419072 +/- 0.0029750028591507653,-0.0036373220875065893 +/- 0.0012574444324593217,-0.001686874011597228 +/- 0.0006584078016234448,0.0009488666315234928 +/- 0.0009662784807497747,-0.05814443858724302 +/- 0.0013756445282762275,0.005007907221929397 +/- 0.0014388343768008596,-0.0039008961518186337 +/- 0.0014760147601476203,-0.0010015814443858461 +/- 0.0007620892090037284,0.0009488666315234818 +/- 0.001761021938691636,0.0035846072746442024 +/- 0.001612763156645067,0.0014232999472852282 +/- 0.0010289520978356969,0.00031628887717451983 +/- 0.0007889630757562371,-0.0012124406958354927 +/- 0.0008516338651240699,-0.006325777543489719 +/- 0.0021477647640973613,2.2204460492503132e-17 +/- 0.0003333977501495397,-0.005693199789140735 +/- 0.004778184161781619,-0.030416447021613058 +/- 0.003127992345629254,-0.0016341591987348082 +/- 0.00028387795504136265,0.0 +/- 0.0,0.0 +/- 0.0,0.0004744333157617797 +/- 0.0001581444385872599,0.0 +/- 0.0,0.0 +/- 0.0,0.00031628887717451983 +/- 0.0002582487867984649,0.0 +/- 0.0,0.0006852925672114263 +/- 0.0004117158500741514,-5.2714812862408864e-05 +/- 0.0001581444385872266,-0.0012651555086979128 +/- 0.0008883658168873428,-0.0038481813389562246 +/- 0.0027090490579925472,0.007011070110701134 +/- 0.0041107415318675415,0.0025303110173959032 +/- 0.0008757642449043792,0.01771217712177121 +/- 0.004084632710134014,0.008170795993674262 +/- 0.0008581349813442186
