,scl_pct_95,scl_max,scr_lineintegral,scl_pct_5,scl_mean,scl_svd_entropy,scr_std,scl_ptp,scl_std,scr_svd_entropy,scr_perm_entropy,scl_kurtosis,scl_entropy,scl_n_sign_changes,scr_entropy,scl_iqr,scl_energy,scr_n_sign_changes,scr_pct_5,scr_rms,scl_peaks,scr_energy,scr_min,scl_rms,scl_skewness,scr_kurtosis,scr_n_above_mean,scr_n_below_mean,scr_skewness,scl_perm_entropy,scl_n_above_mean,scl_n_below_mean,scr_iqr,scr_mean,scr_sum,scl_min,scr_pct_95,scr_iqr_5_95,scl_sum,scr_peaks,scr_max,scr_ptp,scl_iqr_5_95,scl_lineintegral
0,0.03163064833005891 +/- 0.0026649626652751348,-0.02617878192534384 +/- 0.0019280733228281546,-0.03860510805500983 +/- 0.003347097256856748,-0.0027996070726915567 +/- 0.0008799839325721523,-0.022249508840864442 +/- 0.001300412799103513,-0.032465618860510824 +/- 0.0039503975378384635,-0.023772102161100227 +/- 0.0018664047151277002,-0.02578585461689591 +/- 0.0024777992643672635,0.00039292730844788795 +/- 0.00019646365422394397,-0.03796660117878194 +/- 0.001673548628428377,-0.008202357563850704 +/- 0.0009332023575638811,-0.0004420432220039516 +/- 0.0012120788486496,0.010314341846758324 +/- 0.0005811473264341586,0.0007858546168958425 +/- 0.00024061785292568027,-0.0005402750491159347 +/- 0.00046335860177093265,-0.0034381139489194747 +/- 0.0004911591355599487,-0.0004911591355599709 +/- 0.0,-0.00014734774066799128 +/- 0.00022507739169726432,0.0 +/- 0.0,0.009823182711198409 +/- 0.0006589591289292031,0.0 +/- 0.0,-0.00044204322200397383 +/- 0.00014734774066799128,-4.911591355599709e-05 +/- 0.00014734774066799128,0.0007367387033398564 +/- 0.0003294795644646139,-0.0061886051080550005 +/- 0.0008277160877383315,0.00044204322200388504 +/- 0.00026449728915197893,-3.3306690738754695e-17 +/- 0.0003804502304722367,-3.3306690738754695e-17 +/- 0.0003804502304722367,-0.00034381139489194636 +/- 0.00044204322200392575,-0.00039292730844796563 +/- 0.00029469548133596033,0.0014734774066797573 +/- 0.00043930608595280204,0.0014734774066797573 +/- 0.00043930608595280204,0.0016208251473477486 +/- 0.0005402750491159196,-0.00044204322200397383 +/- 0.00014734774066799128,-0.00044204322200397383 +/- 0.00014734774066799128,-0.0015717092337917404 +/- 0.0006134575636933501,0.0027013752455795625 +/- 0.000503288348033381,0.004273084479371292 +/- 0.0007624840224096311,0.0016208251473477596 +/- 0.00038360754793254146,0.007956777996070719 +/- 0.0005289945783039868,0.01021611001964634 +/- 0.000651596226003041,0.010166994106090343 +/- 0.0006963382553417593,0.008005893909626704 +/- 0.0007624840224096204,0.012033398821218066 +/- 0.000736738703339875
