,scl_min,scl_rms,scl_pct_5,scl_lineintegral,scl_entropy,scl_iqr,scr_lineintegral,scr_mean,scl_svd_entropy,scl_sum,scr_skewness,scl_max,scl_pct_95,scr_perm_entropy,scr_ptp,scr_svd_entropy,scl_mean,scr_iqr_5_95,scl_ptp,scl_std,scr_sum,scl_n_below_mean,scl_kurtosis,scl_perm_entropy,scr_kurtosis,scl_skewness,scr_pct_95,scl_energy,scr_n_above_mean,scr_std,scr_energy,scl_n_sign_changes,scl_peaks,scr_n_sign_changes,scr_min,scr_peaks,scr_entropy,scl_n_above_mean,scr_pct_5,scr_iqr,scl_iqr_5_95,scr_max,scr_n_below_mean,scr_rms
0,-0.024489795918367373 +/- 0.006230403376718876,-0.007482993197278942 +/- 0.0029045921687866046,-0.04604918890633179 +/- 0.0051590821743029746,-0.10695970695970698 +/- 0.0032946261096174177,0.002773417059131311 +/- 0.0015707306143174728,-0.023495552066980674 +/- 0.003876911866455568,-0.008163265306122469 +/- 0.0022348672427067277,0.0016745159602302162 +/- 0.00073260073260073,-0.006331763474620644 +/- 0.004195763743673697,-0.001988487702773456 +/- 0.0014577067794017818,0.0003663003663003317 +/- 0.001282851980338182,0.07404500261643115 +/- 0.002619046312138625,0.011826268969126086 +/- 0.008477237048665614,-0.010989010989011016 +/- 0.001687547409376998,0.001412872841444257 +/- 0.0002397998793802469,0.014024071166928286 +/- 0.0014196399755364063,0.015070643642072168 +/- 0.0030494614933194255,0.0024071166928309575 +/- 0.0012427359588736689,0.016849816849816825 +/- 0.0014763721590440643,0.0009419152276294862 +/- 0.0010413264647897791,-0.005756148613291512 +/- 0.0019011933149748834,0.002616431187859736 +/- 0.0017512507096474471,-0.0002616431187859924 +/- 0.00042188685234426755,-0.007535321821036134 +/- 0.0017386967792607042,-0.0026164311878598134 +/- 0.001480076988354875,0.0009419152276294751 +/- 0.0017481206790675129,0.005075876504447907 +/- 0.0016221873364730545,0.04809000523286232 +/- 0.0045646039842057355,0.0 +/- 0.0,0.002145473574044987 +/- 0.0006802721088435185,5.232862375715852e-05 +/- 0.0009491552667303739,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00026164311878595914 +/- 0.0005362088312904118,0.0 +/- 0.0,-0.00010465724751440586 +/- 0.00020931449502881172,0.0013082155939298733 +/- 0.0004218868523442676,-0.007221350078492983 +/- 0.0007690705628832786,0.02574568288854 +/- 0.0024297617511761017,-0.10544217687074835 +/- 0.0032193800973881934,0.0018838304552589945 +/- 0.0017699146546611916,0.006593406593406547 +/- 0.0015558418364540667,0.0013082155939298623 +/- 0.0009719610476717129
