,scl_min,scl_rms,scl_pct_5,scl_lineintegral,scl_entropy,scl_iqr,scr_lineintegral,scr_mean,scl_svd_entropy,scl_sum,scr_skewness,scl_max,scl_pct_95,scr_perm_entropy,scr_ptp,scr_svd_entropy,scl_mean,scr_iqr_5_95,scl_ptp,scl_std,scr_sum,scl_n_below_mean,scl_kurtosis,scl_perm_entropy,scr_kurtosis,scl_skewness,scr_pct_95,scl_energy,scr_n_above_mean,scr_std,scr_energy,scl_n_sign_changes,scl_peaks,scr_n_sign_changes,scr_min,scr_peaks,scr_entropy,scl_n_above_mean,scr_pct_5,scr_iqr,scl_iqr_5_95,scr_max,scr_n_below_mean,scr_rms
0,-0.020176730486008786 +/- 0.006156863528236748,0.0006872852233676952 +/- 0.0005466631676809035,0.039371624938635295 +/- 0.002462432244277782,-0.03495336278841432 +/- 0.002148853080828592,-0.033284241531664184 +/- 0.00625145110642381,0.0078055964653903406 +/- 0.0019935140406722863,0.0016691212567501279 +/- 0.002315135222886928,-0.040108001963672035 +/- 0.0037001673414258627,-0.009769268532155095 +/- 0.005352807612779435,-0.007118311242022557 +/- 0.001602078436139486,-0.00039273441335296866 +/- 0.00036736940469061645,0.030927835051546393 +/- 0.0028625193396393128,0.012862052037309835 +/- 0.0008155742624367251,-0.004860088365242987 +/- 0.0012114838173051569,-0.03127147766323024 +/- 0.002494037466054098,-0.002405498281786933 +/- 0.0019691871497429067,-0.028276877761413844 +/- 0.001878362932715669,0.0 +/- 0.0,0.015611192930780615 +/- 0.001923997834292131,-0.0014236622484045114 +/- 0.0012506371333192883,-0.0021109474717722065 +/- 0.00031434090512679554,-0.0004909180166912108 +/- 0.00038026346059964684,0.0010309278350515427 +/- 0.0011075615289816826,-0.0006381934216985741 +/- 0.0003834192280759267,0.006725576828669677 +/- 0.0015990670078451321,4.909180166912108e-05 +/- 0.002200386335887569,0.0 +/- 0.0,-0.06440844378988708 +/- 0.004814001245805093,0.0 +/- 0.0,-0.018753068237604253 +/- 0.002215123057963365,0.0 +/- 0.0,-0.004712812960235624 +/- 0.0011658656933763254,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0005400098183603319 +/- 0.0009928202462521655,0.00014727540500736325 +/- 0.002689316823721608,-0.014285714285714235 +/- 0.0025739276836363833,0.0006381934216985741 +/- 0.0006959964103464789,-0.007805596465390252 +/- 0.0025171219918103532,-0.0026509572901325384 +/- 0.00032563817283803517,-0.0015218458517427536 +/- 0.0005575756844182871
