,scl_iqr,scl_std,scl_kurtosis,scl_lineintegral,scr_perm_entropy,scl_iqr_5_95,scr_svd_entropy,scl_skewness,scr_skewness,scr_iqr_5_95,scr_min,scl_n_below_mean,scr_n_sign_changes,scr_peaks,scl_peaks,scl_svd_entropy,scl_ptp,scl_n_sign_changes,scr_energy,scr_pct_5,scr_entropy,scl_n_above_mean,scr_mean,scr_ptp,scr_pct_95,scr_kurtosis,scr_sum,scr_max,scl_perm_entropy,scr_n_above_mean,scr_lineintegral,scl_max,scr_n_below_mean,scr_std,scr_rms,scl_sum,scl_pct_5,scl_energy,scl_rms,scl_mean,scl_min,scl_pct_95,scr_iqr,scl_entropy
0,-0.02011466794075485 +/- 0.00206554862123433,-0.007931199235547026 +/- 0.0017645662028303241,-0.002627806975633007 +/- 0.0013888620978259494,0.0021500238891543734 +/- 0.0015146552779882803,9.55566172957889e-05 +/- 0.0012604783524388884,-0.0114190157668418 +/- 0.0008925724649913412,-0.0021500238891542845 +/- 0.0014995083446225832,-0.001528905876731912 +/- 0.0006688963210702115,0.003917821309125724 +/- 0.0010853145429145336,-0.006784519827998015 +/- 0.0016384546774469357,-0.00019111323459146677 +/- 0.00038222646918301687,-0.002436693741041518 +/- 0.0010989010989011087,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0016722408026755065 +/- 0.0026794218619799145,-0.0018633540372670176 +/- 0.0015025499468243246,-0.0009077878643095727 +/- 0.00033444816053510576,-0.003535594839942613 +/- 0.001249564914536264,0.005160057333970425 +/- 0.0009014793246112073,0.0014811275680841507 +/- 0.00045073966230560367,-0.0005733397037744447 +/- 0.001020265480366106,-0.002484472049689401 +/- 0.0012237217845070016,-0.002771141901576635 +/- 0.0012049230972688589,-0.001576684185379784 +/- 0.0010258437913799887,0.0027233635929288513 +/- 0.0008289226742903791,4.7778308647916655e-05 +/- 0.0015326340116909047,-0.0023889154323936566 +/- 0.001299710512062633,4.7778308647916655e-05 +/- 0.0012900143334925902,0.003917821309125702 +/- 0.0014926420785296912,0.013330148112756856 +/- 0.0013921454643414687,-0.019397993311036744 +/- 0.002860320983678109,0.0029144768275203513 +/- 0.0015176665240581443,-0.008982322025800227 +/- 0.0012961930211419393,-0.003917821309125613 +/- 0.00162446249402771,-0.020783564261825073 +/- 0.0017780978562760075,-0.008982322025800227 +/- 0.001296193021141939,-0.0023889154323936345 +/- 0.001245905858614957,-0.012231247013855662 +/- 0.0030232760668048547,-0.008600095556617237 +/- 0.0013681625478524984,-0.009030100334448099 +/- 0.0026554597671457607,-0.0317247969421882 +/- 0.0032769093548939,0.00043000477783089464 +/- 0.0013921454643414685,-0.01022455805064496 +/- 0.0013032185090287502
