,scl_pct_95,scl_max,scr_lineintegral,scl_pct_5,scl_mean,scl_svd_entropy,scr_std,scl_ptp,scl_std,scr_svd_entropy,scr_perm_entropy,scl_kurtosis,scl_entropy,scl_n_sign_changes,scr_entropy,scl_iqr,scl_energy,scr_n_sign_changes,scr_pct_5,scr_rms,scl_peaks,scr_energy,scr_min,scl_rms,scl_skewness,scr_kurtosis,scr_n_above_mean,scr_n_below_mean,scr_skewness,scl_perm_entropy,scl_n_above_mean,scl_n_below_mean,scr_iqr,scr_mean,scr_sum,scl_min,scr_pct_95,scr_iqr_5_95,scl_sum,scr_peaks,scr_max,scr_ptp,scl_iqr_5_95,scl_lineintegral
0,-0.06130573248407646 +/- 0.003740061365170452,0.022505307855626287 +/- 0.0024691514542702774,0.033227176220806766 +/- 0.005854061859431943,-0.08089171974522295 +/- 0.003806883455847376,0.12818471337579612 +/- 0.004365691085982618,0.0053078556263269515 +/- 0.008267315274920407,-0.008757961783439516 +/- 0.005771911669567837,-0.008704883227176252 +/- 0.0065706021764092345,0.006687898089171962 +/- 0.00421431703636501,0.0012208067940551847 +/- 0.0017612165629551013,0.0014861995753715385 +/- 0.0010562499332342134,0.0005838641188959271 +/- 0.000991589261797741,0.009713375796178314 +/- 0.0008240007800562518,0.009341825902335421 +/- 0.0008944957296365744,-2.2204460492503132e-17 +/- 0.0003356982654106559,0.003927813163481941 +/- 0.005562875798969812,0.002176220806794027 +/- 0.001719122583938599,0.00015923566878979224 +/- 0.00024323650185538003,-0.0004246284501061903 +/- 0.0006629509552440055,0.04808917197452225 +/- 0.006436308446379674,-0.0018046709129512118 +/- 0.001260545869112307,0.004670912951167705 +/- 0.0038481038132466747,0.0007430997876857303 +/- 0.0006797371801945663,-0.014915074309978783 +/- 0.003996431100654149,0.0015392781316347804 +/- 0.0014909312001261318,0.00010615711252652816 +/- 0.00039720354424352107,-0.0002653927813163759 +/- 0.000796178343949061,-0.0002653927813163759 +/- 0.000796178343949061,-1.1102230246251566e-17 +/- 0.00023737451990443623,-0.00031847133757964 +/- 0.00035208331107808126,0.0007961783439490167 +/- 0.0012837990045061348,0.0007961783439490167 +/- 0.0012837990045061348,0.02330148619957535 +/- 0.003215088688090813,-0.0184182590233546 +/- 0.004621493535252696,-0.0184182590233546 +/- 0.004621493535252696,0.020753715498938386 +/- 0.0025943417006050666,-0.015764331210191107 +/- 0.004922588982849935,-0.01809978768577496 +/- 0.004611729375848368,-0.04193205944798304 +/- 0.003439883597881036,0.024522292993630533 +/- 0.0016582271074111739,0.02330148619957534 +/- 0.0023552768293348073,0.022770700636942642 +/- 0.002425986174527898,0.0023885350318471055 +/- 0.006909392880163758,0.0006900212314224885 +/- 0.004007694624418836
