,scl_pct_95,scl_max,scr_lineintegral,scl_pct_5,scl_mean,scl_svd_entropy,scr_std,scl_ptp,scl_std,scr_svd_entropy,scr_perm_entropy,scl_kurtosis,scl_entropy,scl_n_sign_changes,scr_entropy,scl_iqr,scl_energy,scr_n_sign_changes,scr_pct_5,scr_rms,scl_peaks,scr_energy,scr_min,scl_rms,scl_skewness,scr_kurtosis,scr_n_above_mean,scr_n_below_mean,scr_skewness,scl_perm_entropy,scl_n_above_mean,scl_n_below_mean,scr_iqr,scr_mean,scr_sum,scl_min,scr_pct_95,scr_iqr_5_95,scl_sum,scr_peaks,scr_max,scr_ptp,scl_iqr_5_95,scl_lineintegral
0,0.060727086533538144 +/- 0.0056332913628162045,0.0354326676907322 +/- 0.005129536010801086,0.03328213005632359 +/- 0.003858974640331137,0.03195084485407065 +/- 0.0035489448952715774,0.031182795698924737 +/- 0.005440333122475464,0.029185867895545302 +/- 0.003181203188327505,0.02329749103942652 +/- 0.0030140425300074518,0.01996927803379416 +/- 0.0024016465744103625,0.004403481822836652 +/- 0.001078919995171797,0.004198668714797726 +/- 0.0011854415671060112,0.0017409114183307595 +/- 0.0006144393241167501,0.0016897081413210445 +/- 0.0006496967506630552,0.0014336917562724038 +/- 0.0004463798201270729,0.00040962621607780746 +/- 0.00020481310803890376,0.00035842293906808155 +/- 0.00039991037767057066,0.00010240655401945186 +/- 0.00038317023930094674,5.120327700971483e-05 +/- 0.00048305074920924684,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-2.2204460492503132e-17 +/- 0.0010493549171489648,-0.00010240655401945186 +/- 0.00020481310803890373,-0.0001536098310291778 +/- 0.0003278609440569643,-0.0001536098310291778 +/- 0.0003278609440569643,-0.0003072196620583778 +/- 0.0006144393241167464,-0.0008192524321556704 +/- 0.0010291731306831386,-0.0017409114183307595 +/- 0.0009496793134148118,-0.0017409114183307595 +/- 0.0009496793134148118,-0.0017409114183307927 +/- 0.00040962621607780746,-0.002201740911418326 +/- 0.0003999103776705706,-0.002201740911418326 +/- 0.0003999103776705706,-0.0033282130056323635 +/- 0.003444348194335311,-0.003891449052739382 +/- 0.0004692857854537418,-0.003993855606758845 +/- 0.00038317023930094674,-0.004147465437788022 +/- 0.0005815574342857118,-0.01162314388120842 +/- 0.0003999103776706147,-0.016487455197132638 +/- 0.0010691558124844257,-0.016897081413210467 +/- 0.0012542190183221576,-0.01848438300051205 +/- 0.0010355221923275322,-0.03149001536098313 +/- 0.0019328813198337693
