,scl_iqr,scl_std,scl_kurtosis,scl_lineintegral,scr_perm_entropy,scl_iqr_5_95,scr_svd_entropy,scl_skewness,scr_skewness,scr_iqr_5_95,scr_min,scl_n_below_mean,scr_n_sign_changes,scr_peaks,scl_peaks,scl_svd_entropy,scl_ptp,scl_n_sign_changes,scr_energy,scr_pct_5,scr_entropy,scl_n_above_mean,scr_mean,scr_ptp,scr_pct_95,scr_kurtosis,scr_sum,scr_max,scl_perm_entropy,scr_n_above_mean,scr_lineintegral,scl_max,scr_n_below_mean,scr_std,scr_rms,scl_sum,scl_pct_5,scl_energy,scl_rms,scl_mean,scl_min,scl_pct_95,scr_iqr,scl_entropy
0,0.018047493403693958 +/- 0.002625826977229484,-0.0018469656992084027 +/- 0.0027036809408864343,0.0008443271767810568 +/- 0.0012308077878301499,-0.006174142480211031 +/- 0.003166666636132465,0.00649076517150402 +/- 0.0017668252287897726,-0.001635883905013158 +/- 0.0015376044627264667,-0.009076517150395747 +/- 0.00177860681227996,0.00015831134564647797 +/- 0.0017188915540793971,0.002532981530343037 +/- 0.0015618626476990537,0.0055936675461741745 +/- 0.0015511280693086063,0.0011609498680739238 +/- 0.0006154038939150978,-0.0010026385224274127 +/- 0.0006441454150782777,0.0003166226912928782 +/- 0.0003500395557103461,0.0 +/- 0.0,0.0 +/- 0.0,-0.01630606860158308 +/- 0.002232009074676174,-0.000369393139841645 +/- 0.0012936834482460532,-0.010290237467018404 +/- 0.0007555578397507098,-0.001952506596306025 +/- 0.0016528189723868988,0.005593667546174163 +/- 0.0017213199398733612,-0.0006860158311345343 +/- 0.0009454603096131295,-0.0014248021108179021 +/- 0.0008192176620717462,-0.0024274406332453593 +/- 0.001514796843736923,0.00817941952506599 +/- 0.0012979814117413048,0.009815303430079202 +/- 0.0016553442893253974,0.0015303430079155911 +/- 0.0013234761165155195,-0.003535620052770405 +/- 0.0015839927197681956,0.002480211081794248 +/- 0.0019179716987215243,0.0013720316622691687 +/- 0.0009787460153557602,0.001741424802110858 +/- 0.0010026385224274454,0.018680738786279703 +/- 0.0017213199398733647,-0.01678100263852239 +/- 0.0024729022720548764,0.0037467018469657387 +/- 0.00167624065163784,0.004432717678100296 +/- 0.0023146925804180844,0.0048021108179419954 +/- 0.0017731184819431548,-0.019419525065963006 +/- 0.0022977879743616954,-0.024116094986807335 +/- 0.0020031929177944494,-0.015672823218997343 +/- 0.0016861789243979507,-0.009287598944590992 +/- 0.0014393859310802978,-0.01641160949868069 +/- 0.002894688791958289,-0.018205804749340325 +/- 0.0023032351285271913,-0.005013192612137174 +/- 0.002100900183366181,0.0014248021108179908 +/- 0.0024644420957964253,-0.02506596306068596 +/- 0.0030060634023485137
