,F1 Score,Accuracy,mAUC,mAP,mAUPRC,Kappa,mTPR@1%FPR,mTPR@5%FPR,mEER,Fitted Models,Test IX
0,0.6891136633463224,0.4109595913714817,0.584870710950098,0.4194995163444113,0.4194287312726106,0.14572032130328194,0.18859988113540815,0.129396967140782,0.438371294886368,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 22486  22487  22488 ... 210797 210798 210799]
1,0.5430299852122116,0.3649401002483796,0.5571387911946536,0.37155757275717094,0.371453941080494,0.059540572021702376,0.13281262884048328,0.07684854450209858,0.4547998397003384,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 13630  13631  13632 ... 257096 257097 257098]
2,0.5818062604109855,0.4071646152661183,0.5605065519606556,0.35834547236602227,0.3584047347430499,0.11083559279716271,0.09399877551620732,0.04901584133149114,0.4331544411289238,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[     0      1      2 ... 185148 185149 185150]
3,0.5225834540351204,0.3696096463050908,0.5518366084415979,0.36866332535062973,0.3686117585253701,0.012306464969695341,0.15880536849229032,0.08983692429954034,0.4645928155841499,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  6839   6840   6841 ... 248237 248238 248239]
4,0.6844328283861815,0.4143204291422629,0.5625812078421623,0.4000174083420292,0.3997812168197235,0.13768587033090196,0.19358572633392815,0.1387997787744738,0.4674612894847395,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 26980  26981  26982 ... 299209 299210 299211]
5,0.6924889653906127,0.3720229345655555,0.5554960253325643,0.3547582848244785,0.3547003883923834,0.025259129310843176,0.13899476223001664,0.08231167743048508,0.4611280701689103,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[150759 150760 150761 ... 283155 283156 283157]
6,0.7131639020372187,0.5460298515086534,0.7379289614503558,0.5831290967901851,0.5829203887278338,0.430159135519838,0.4062719919752223,0.3148140373736916,0.33151567826321854,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  2314   2315   2316 ... 150756 150757 150758]
7,0.5503961425407962,0.39122321785212116,0.6109426324044036,0.4085031632313507,0.408393841957794,0.11574115877211355,0.19449820761091274,0.10526627171404823,0.41038419292795525,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 20284  20285  20286 ... 291249 291250 291251]
8,0.487126848553326,0.3206212421440989,0.538776912071715,0.37380172293360703,0.3736501495680808,-0.07504740231623308,0.18856145602455743,0.10497372100294781,0.4751043183993923,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 18092  18093  18094 ... 273788 273789 273790]
9,0.5684436712115384,0.41299813409280306,0.6099311674098441,0.441554292429338,0.44141934704782204,0.10875311420376166,0.21249242478696975,0.12908926179167404,0.41833016473687973,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 4576  4577  4578 ... 96369 96370 96371]
