,hrv_pct_95,hrv_svd_entropy,hrv_lineintegral,hrv_mean,hrv_skewness,hrv_ptp,hrv_rms,hrv_perm_entropy,hrv_n_above_mean,hrv_n_sign_changes,hrv_peaks,hrv_pct_5,hrv_energy,hrv_min,hrv_sum,hrv_n_below_mean,hrv_iqr,hrv_kurtosis,hrv_std,hrv_entropy,hrv_max,hrv_iqr_5_95
0,0.0032305868405453353 +/- 0.0029710936754019476,0.05281564908120925 +/- 0.0062547582107364405,0.0507113218731476 +/- 0.0045809326526503194,-0.020657972732661567 +/- 0.0015797579100458072,0.0005038529934795477 +/- 0.0025428651545704294,-0.008180201541197363 +/- 0.0014102403382774483,-0.002430349733254289 +/- 0.002035362740176566,0.0036158861885002835 +/- 0.003004463757551664,0.005779490219324224 +/- 0.001453491385327704,0.0 +/- 0.0,0.0023117960877296895 +/- 0.0008970210996100475,0.013692946058091238 +/- 0.0022796543595766856,-0.007528156490812066 +/- 0.0013267948598458393,0.007261410788381717 +/- 0.00610040301602975,0.0036751630112625833 +/- 0.0010784472672590508,-0.0016301126259632426 +/- 0.0010202676039157347,-0.0009484291641967957 +/- 0.0036966121701645076,0.015056312981624142 +/- 0.0026864894353585585,-0.006876111440426769 +/- 0.0016491319197680504,0.008209839952578513 +/- 0.0014462208534387444,0.03995257854179013 +/- 0.004593093213470172,0.001778304682868992 +/- 0.002367365210161919
