,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_pct_5,hrv_min,hrv_skewness,hrv_ptp,hrv_rms,hrv_iqr,hrv_kurtosis,hrv_peaks,hrv_entropy,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_energy,hrv_iqr_5_95,hrv_sum,hrv_perm_entropy,hrv_std,hrv_mean
0,0.035677321156773176 +/- 0.0038452682312665005,0.0189345509893455 +/- 0.003935779935194879,0.0026484018264839927 +/- 0.0035266069924668867,-0.011689497716895004 +/- 0.0019165998464166897,-0.014916286149162883 +/- 0.002622204623118176,0.004840182648401814 +/- 0.002817926735565961,-0.0003348554033485884 +/- 0.00272429273934007,0.022070015220700123 +/- 0.002750696790017033,0.00298325722983257 +/- 0.001704718417047179,0.004322678843226746 +/- 0.0035048616047791193,0.00039573820395734095 +/- 0.0014410715833844312,-0.004535768645357719 +/- 0.0021801228943432423,0.0008828006088279939 +/- 0.0022635386843252443,-0.005814307458143098 +/- 0.0020258974894337483,0.0 +/- 0.0,-0.006940639269406412 +/- 0.0015688400276073263,-0.005722983257229863 +/- 0.001615403246444022,0.0024048706240486716 +/- 0.0028375892143361263,-0.006849315068493189 +/- 0.0015537047373120132,0.0009132420091323868 +/- 0.003430571588914653,0.0008523592085235676 +/- 0.002134374203099899,-0.004170471841704748 +/- 0.0013411501230996107
