,hrv_rms,hrv_peaks,hrv_pct_5,hrv_perm_entropy,hrv_iqr_5_95,hrv_kurtosis,hrv_pct_95,hrv_n_sign_changes,hrv_svd_entropy,hrv_energy,hrv_skewness,hrv_std,hrv_lineintegral,hrv_entropy,hrv_n_below_mean,hrv_n_above_mean,hrv_max,hrv_ptp,hrv_iqr,hrv_sum,hrv_mean,hrv_min
0,0.01919160752854059 +/- 0.006798958970273756,0.012804689910521454 +/- 0.0037517304954373092,0.008053070040111082 +/- 0.007106562335017429,0.0021598272138229125 +/- 0.0018768165783086222,0.0014193150262264808 +/- 0.0028785939622809277,0.00018512804689910234 +/- 0.0009479970068335225,6.170934896638225e-05 +/- 0.005857189269814138,0.0 +/- 0.0,-0.002746066029003391 +/- 0.002399732101863705,-0.005924097500771353 +/- 0.005942709629128537,-0.01197161369947546 +/- 0.002236910701683671,-0.013792039493983315 +/- 0.0073159419704588785,-0.018759642085775973 +/- 0.00781640927297451,-0.02489972230792965 +/- 0.004324170073287572,-0.02585621721690833 +/- 0.0067059069962246325,-0.026319037334156116 +/- 0.007456432844114646,-0.03097809318111693 +/- 0.007124958331758233,-0.032428262881826576 +/- 0.007784249749243596,-0.03850663375501386 +/- 0.007758953772347579,-0.04004936747917309 +/- 0.007256820034747839,-0.04004936747917309 +/- 0.007256820034747839,-0.04236346806541189 +/- 0.007930371652057691
