,hrv_rms,hrv_peaks,hrv_pct_5,hrv_perm_entropy,hrv_iqr_5_95,hrv_kurtosis,hrv_pct_95,hrv_n_sign_changes,hrv_svd_entropy,hrv_energy,hrv_skewness,hrv_std,hrv_lineintegral,hrv_entropy,hrv_n_below_mean,hrv_n_above_mean,hrv_max,hrv_ptp,hrv_iqr,hrv_sum,hrv_mean,hrv_min
0,0.17706422018348622 +/- 0.00554489310661473,0.007307813982916777 +/- 0.0022963580441581195,0.1468838975007909 +/- 0.002558571622346815,-0.0001898133502056476 +/- 0.001563961669637249,0.013002214489085718 +/- 0.0023608267265809056,-0.003479911420436588 +/- 0.001619295652270793,0.11467889908256881 +/- 0.004634906212113176,0.0 +/- 0.0,0.00841505852578297 +/- 0.0025825158661130563,0.06320784561847516 +/- 0.004276771810470399,0.0050616893388167996 +/- 0.001556263698354787,0.029073078139829157 +/- 0.005707479093180119,0.2043973426130971 +/- 0.006798995974785372,0.09569756406200568 +/- 0.005465265892081936,0.12628914900347993 +/- 0.006101317476246311,0.1354634609300854 +/- 0.005291372230826988,0.16108826320784558 +/- 0.006219907992379386,0.08114520721290727 +/- 0.006007841581819994,0.11436254349889277 +/- 0.007863520614923398,0.2116418854792787 +/- 0.005657371963403182,0.2116418854792787 +/- 0.005657371963403182,0.10942739639354633 +/- 0.006996323715347478
