,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_pct_5,hrv_min,hrv_skewness,hrv_ptp,hrv_rms,hrv_iqr,hrv_kurtosis,hrv_peaks,hrv_entropy,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_energy,hrv_iqr_5_95,hrv_sum,hrv_perm_entropy,hrv_std,hrv_mean
0,0.038596491228070164 +/- 0.006402153899062294,0.03163841807909603 +/- 0.003771118373473133,0.011656259292298531 +/- 0.002097554812791978,-0.0036277133511745663 +/- 0.002750480185512257,-0.005798394290811792 +/- 0.001834215939731322,0.002438299137674682 +/- 0.002159859625017515,-0.0050252750520368705 +/- 0.0018733273862622704,0.012994350282485845 +/- 0.001799173298531768,-0.004995539696699402 +/- 0.0013218026030860962,-0.0013975617008623376 +/- 0.0020037746760429923,0.004192685102586968 +/- 0.0013655619985970928,-0.0004460303300624635 +/- 0.0010905216069516557,-0.0023490930716622226 +/- 0.001684449484183012,-0.0009217960154623949 +/- 0.0007805176775739767,0.0 +/- 0.0,-0.00020814748736247557 +/- 0.0016125776821833268,0.002557240559024665 +/- 0.0020738145434627056,0.0030627415997620975 +/- 0.0010559191736285972,0.003389830508474567 +/- 0.0018579243951012002,0.015581326196848034 +/- 0.002603160110406099,-0.002378828426999724 +/- 0.0014073338764435802,0.0008920606601248826 +/- 0.0016068101202623955
