,hrv_pct_95,hrv_svd_entropy,hrv_lineintegral,hrv_mean,hrv_skewness,hrv_ptp,hrv_rms,hrv_perm_entropy,hrv_n_above_mean,hrv_n_sign_changes,hrv_peaks,hrv_pct_5,hrv_energy,hrv_min,hrv_sum,hrv_n_below_mean,hrv_iqr,hrv_kurtosis,hrv_std,hrv_entropy,hrv_max,hrv_iqr_5_95
0,0.0178061831153389 +/- 0.005827382891205796,0.007907253269916792 +/- 0.0020603713972845886,-0.010374554102259199 +/- 0.0044020343452401,0.001218787158145085 +/- 0.0014889987855372375,-0.0017241379310344584 +/- 0.004169773066610936,-0.021759809750297242 +/- 0.002155121160569787,-0.011741973840665854 +/- 0.0011608575618172778,-0.018668252080856096 +/- 0.00478181295305538,-0.007520808561236608 +/- 0.0012041991141812749,0.0 +/- 0.0,0.001337693222354358 +/- 0.0013042455986016787,-0.03052913198573125 +/- 0.002462281615919007,-2.972651605229748e-05 +/- 0.0008661594699365874,-0.0031807372175980788 +/- 0.0048574437070552316,-0.015963139120095098 +/- 0.0019449866590910303,-0.004726516052318641 +/- 0.0015414853938720806,0.02122473246135555 +/- 0.003505208792623949,0.0028240190249702924 +/- 0.002284304334534859,-0.00011890606420925098 +/- 0.003456977826422506,0.006242568370986945 +/- 0.002216569783865315,-0.04244946492271104 +/- 0.0067784278915268325,-0.00023781212841852417 +/- 0.0017875501044438673
