,hrv_pct_95,hrv_svd_entropy,hrv_lineintegral,hrv_mean,hrv_skewness,hrv_ptp,hrv_rms,hrv_perm_entropy,hrv_n_above_mean,hrv_n_sign_changes,hrv_peaks,hrv_pct_5,hrv_energy,hrv_min,hrv_sum,hrv_n_below_mean,hrv_iqr,hrv_kurtosis,hrv_std,hrv_entropy,hrv_max,hrv_iqr_5_95
0,0.04307312557852511 +/- 0.005200088332683054,0.03795124961431652 +/- 0.005288674819146135,0.037827830916383774 +/- 0.007259967874702746,0.01980870101820422 +/- 0.0017821078775925483,0.013452638074668266 +/- 0.0027292001712429354,0.011508793582227672 +/- 0.002480109406246051,0.009441530391854325 +/- 0.0012123963409064107,0.008886146251157013 +/- 0.004603037630107142,0.0021598272138228626 +/- 0.0014139388136241442,0.0 +/- 0.0,-0.0006170934896637559 +/- 0.002229236885922673,-0.0020055538414070263 +/- 0.002647935149209076,-0.002715211354520253 +/- 0.0013646000856214618,-0.005461277383523655 +/- 0.004572429572735983,-0.006602900339401474 +/- 0.0018159751890850953,-0.007158284480098786 +/- 0.001247994348420649,-0.008639308855291595 +/- 0.002483753384448995,-0.009009564949089843 +/- 0.0026997399388123894,-0.011663066954643675 +/- 0.002755583284389523,-0.012434433816723277 +/- 0.0015976048708422977,-0.015242209194693036 +/- 0.0051281917023922865,-0.03551373033014506 +/- 0.002886025587527931
