,hrv_rms,hrv_peaks,hrv_pct_5,hrv_perm_entropy,hrv_iqr_5_95,hrv_kurtosis,hrv_pct_95,hrv_n_sign_changes,hrv_svd_entropy,hrv_energy,hrv_skewness,hrv_std,hrv_lineintegral,hrv_entropy,hrv_n_below_mean,hrv_n_above_mean,hrv_max,hrv_ptp,hrv_iqr,hrv_sum,hrv_mean,hrv_min
0,0.16914641375222292 +/- 0.0056887994908498855,0.009276822762299974 +/- 0.002864518344179584,0.15163011262596324 +/- 0.007218885191063672,-2.9638411381149865e-05 +/- 0.0029324059092188967,0.10912863070539425 +/- 0.00503469291466179,-0.00216360403082394 +/- 0.0013057730155252288,0.08707765263781864 +/- 0.007266912980192031,0.0 +/- 0.0,0.0038233550681683326 +/- 0.0021554686230677708,0.011529342027267398 +/- 0.002578541790160056,0.0011262596324836949 +/- 0.001241987364538049,0.0245406046235922 +/- 0.00585281709922802,0.15204505038529934 +/- 0.006578125055234734,0.06804979253112035 +/- 0.004993346695590469,0.1481624184943687 +/- 0.006630596865738741,0.1375815056312982 +/- 0.005100563073929817,0.15803200948429166 +/- 0.006218135882367937,0.15145228215767634 +/- 0.0060378034343400635,0.1337285121517487 +/- 0.005582416617043056,0.18755186721991704 +/- 0.0052516053483776986,0.18755186721991704 +/- 0.0052516053483776986,0.11135151155898049 +/- 0.0036589936289109456
