,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_pct_5,hrv_min,hrv_skewness,hrv_ptp,hrv_rms,hrv_iqr,hrv_kurtosis,hrv_peaks,hrv_entropy,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_energy,hrv_iqr_5_95,hrv_sum,hrv_perm_entropy,hrv_std,hrv_mean
0,0.01698829484340404 +/- 0.0038978551341201737,-0.022049984182220782 +/- 0.005755672325668933,0.010629547611515388 +/- 0.0021418931831459547,-0.015153432458082849 +/- 0.003307240039406321,-0.001360329009806971 +/- 0.0030345410688060754,0.007149636191078823 +/- 0.0025078040091877866,-0.011515343245808251 +/- 0.0019253557804116562,-0.005283138247390018 +/- 0.0015946957495891797,0.005124960455552075 +/- 0.0020783382101432282,0.004682062638405604 +/- 0.0024043024359379876,0.0011705156596014342 +/- 0.002237195470830403,-0.010091743119266017 +/- 0.0016647038426982426,0.0015501423600126963 +/- 0.0018632779908417888,-0.00544131603922805 +/- 0.0016547544233624814,0.0 +/- 0.0,-0.003859538120847783 +/- 0.001075608984498589,0.0030053780449225353 +/- 0.0013735079624227979,-0.004144258146156243 +/- 0.002095840819367523,0.005662764947801357 +/- 0.0018952313572603787,-0.005884213856374521 +/- 0.0022333897620655163,-0.0035431825371717296 +/- 0.001028033964522125,0.0042075292628915295 +/- 0.002337822813899669
