,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_pct_5,hrv_min,hrv_skewness,hrv_ptp,hrv_rms,hrv_iqr,hrv_kurtosis,hrv_peaks,hrv_entropy,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_energy,hrv_iqr_5_95,hrv_sum,hrv_perm_entropy,hrv_std,hrv_mean
0,0.04796074823673724 +/- 0.0033118675252989736,0.037994480220791216 +/- 0.004383012966054905,0.01763262802821226 +/- 0.0022419352010345636,-0.0069610548911376415 +/- 0.0020845733700530374,-0.006102422569763832 +/- 0.0023612388837779713,-0.025789635081263383 +/- 0.0028976812637820323,-0.00018399264029432815 +/- 0.002753749686678134,0.00024532352039257076 +/- 0.0023346048832473773,-0.0010732904017172306 +/- 0.0018766146925230595,0.0009812940815701165 +/- 0.002690182422503695,-0.0007053051211284411 +/- 0.001203789415908659,0.004937135847899454 +/- 0.0015298950853439254,0.00018399264029442808 +/- 0.0021735719284476287,-0.0007359705611775346 +/- 0.0008364416864143382,0.0 +/- 0.0,-0.0037718491260348985 +/- 0.0019875842285309786,-0.0007666360012265616 +/- 0.001997965793224385,0.00018399264029443917 +/- 0.0018358331244521001,0.0015332720024532787 +/- 0.0021596831477042632,0.009230297454768499 +/- 0.0014799053679256178,0.001993253603189227 +/- 0.0019309489716566877,0.0028825513646121292 +/- 0.00301146487511583
