,hrv_pct_95,hrv_svd_entropy,hrv_lineintegral,hrv_mean,hrv_skewness,hrv_ptp,hrv_rms,hrv_perm_entropy,hrv_n_above_mean,hrv_n_sign_changes,hrv_peaks,hrv_pct_5,hrv_energy,hrv_min,hrv_sum,hrv_n_below_mean,hrv_iqr,hrv_kurtosis,hrv_std,hrv_entropy,hrv_max,hrv_iqr_5_95
0,-0.04313079916192758 +/- 0.005456097973690552,0.018138281951511525 +/- 0.004802435467256918,0.07369051182280753 +/- 0.009046739026175027,0.013289434301107406 +/- 0.0014304463508348973,-0.011553427117629444 +/- 0.00386610473330563,0.010296318467524657 +/- 0.0013331970937635446,-0.0020353187668362693 +/- 0.0008858813880244651,0.024393894043699516 +/- 0.0036271081048789336,0.004160431008680021 +/- 0.00419773157946898,0.0 +/- 0.0,0.012301706076025098 +/- 0.001534683477197752,0.03932954205327743 +/- 0.005404542876037892,-0.03579766536964979 +/- 0.0021674788375015395,0.001287039808440582 +/- 0.003142201456239549,0.007692307692307665 +/- 0.0017760555162103255,-0.0021550434001795793 +/- 0.0009157173625129184,-0.02196947021849749 +/- 0.0037912275447037312,-2.993115833582749e-05 +/- 0.0025200897766886198,-0.012361568392696786 +/- 0.0022320297141577286,0.018736905118228075 +/- 0.0021130634653963574,0.011703082909308549 +/- 0.0028219543074533247,-0.0005686920083807223 +/- 0.002168511905020041
