,hrv_rms,hrv_peaks,hrv_pct_5,hrv_perm_entropy,hrv_iqr_5_95,hrv_kurtosis,hrv_pct_95,hrv_n_sign_changes,hrv_svd_entropy,hrv_energy,hrv_skewness,hrv_std,hrv_lineintegral,hrv_entropy,hrv_n_below_mean,hrv_n_above_mean,hrv_max,hrv_ptp,hrv_iqr,hrv_sum,hrv_mean,hrv_min
0,0.008979347500748247 +/- 0.0073511314854276906,0.0009877282250823072 +/- 0.003503480120249474,-0.029063154744088604 +/- 0.005371704885266762,0.0014965579167913745 +/- 0.0009927042174065813,0.005656988925471396 +/- 0.0036077911279817527,0.0007183478000598598 +/- 0.00048632375963100457,-0.021430709368452594 +/- 0.0049548499124035215,0.0 +/- 0.0,-5.986231667165498e-05 +/- 0.00045981117916004674,0.03912002394492664 +/- 0.004994200105825751,0.00044896737503741235 +/- 0.0003346405234210987,0.008859622867404937 +/- 0.004468071345570075,0.08114337024842858 +/- 0.0037370822197040185,0.00023944926668661992 +/- 0.0012253510619849536,0.06566896138880574 +/- 0.0036589540353034592,0.04148458545345701 +/- 0.0064434769920632805,0.16022149057168508 +/- 0.006308377730052975,0.07392996108949412 +/- 0.0066255443343844886,0.02642921281053575 +/- 0.006640468803765708,0.18641125411553425 +/- 0.006947382278084342,0.18641125411553425 +/- 0.006947382278084342,0.12101167315175096 +/- 0.0075839318324246955
