,hrv_pct_95,hrv_svd_entropy,hrv_lineintegral,hrv_mean,hrv_skewness,hrv_ptp,hrv_rms,hrv_perm_entropy,hrv_n_above_mean,hrv_n_sign_changes,hrv_peaks,hrv_pct_5,hrv_energy,hrv_min,hrv_sum,hrv_n_below_mean,hrv_iqr,hrv_kurtosis,hrv_std,hrv_entropy,hrv_max,hrv_iqr_5_95
0,0.008584474885844805 +/- 0.0038065142240098757,0.03500761035007614 +/- 0.004056823439624387,0.021796042617960476 +/- 0.007838527580849231,-9.132420091320092e-05 +/- 0.0012774511572820261,0.004322678843226835 +/- 0.0023135464231354404,0.012572298325723052 +/- 0.0031841471896148473,-0.002191780821917777 +/- 0.0007431692916733119,-0.011993911719939066 +/- 0.004967081413545494,-0.007549467275494626 +/- 0.0012536535940318974,0.0 +/- 0.0,0.0021308980213090244 +/- 0.0008392114917558678,0.006940639269406435 +/- 0.004868340408329692,-0.007153729071537251 +/- 0.001065449010654483,0.019604261796042688 +/- 0.005946912789554316,-0.003987823439878191 +/- 0.0023281204024351806,-0.016499238964992335 +/- 0.002705005770657298,0.014794520547945245 +/- 0.0030930619898643773,6.0882800608896837e-05 +/- 0.003171754344628564,0.0012480974124810084 +/- 0.0013846654996096381,0.02888888888888893 +/- 0.002238840305412095,0.030502283105022877 +/- 0.0066593650722071565,0.007610350076103533 +/- 0.0027464824520280033
