,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_pct_5,hrv_min,hrv_skewness,hrv_ptp,hrv_rms,hrv_iqr,hrv_kurtosis,hrv_peaks,hrv_entropy,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_energy,hrv_iqr_5_95,hrv_sum,hrv_perm_entropy,hrv_std,hrv_mean
0,0.011622276029055722 +/- 0.003143039948122794,-0.004449152542372825 +/- 0.0025142935140363295,-0.0012106537530266026 +/- 0.0028392347214427505,-0.00024213075060529609 +/- 0.0038825950873667245,-0.013044794188861963 +/- 0.0020458346992882803,-0.008989104116222746 +/- 0.0034932396060056684,-0.0032990314769975604 +/- 0.003064084288381927,-0.01707021791767551 +/- 0.002659996675874064,-0.011501210653753003 +/- 0.0021401536960851974,-0.013377723970944277 +/- 0.0019323111016358793,-0.006083535108958782 +/- 0.0017462919778149682,-0.005569007263922498 +/- 0.0011340795396607328,-0.012893462469733618 +/- 0.0023568913237205606,-0.0007566585956416238 +/- 0.0016536063413616921,0.0 +/- 0.0,-0.0013619854721549252 +/- 0.0017294242890026213,-0.007021791767554441 +/- 0.001424770253745737,-0.00463075060532685 +/- 0.002144643309692124,-0.010593220338983023 +/- 0.0021529563249126737,-0.0010593220338982801 +/- 0.002680750744746422,-0.012984261501210626 +/- 0.0028245164383848107,-0.006809927360774781 +/- 0.0015328640753148434
