,hrv_rms,hrv_peaks,hrv_pct_5,hrv_perm_entropy,hrv_iqr_5_95,hrv_kurtosis,hrv_pct_95,hrv_n_sign_changes,hrv_svd_entropy,hrv_energy,hrv_skewness,hrv_std,hrv_lineintegral,hrv_entropy,hrv_n_below_mean,hrv_n_above_mean,hrv_max,hrv_ptp,hrv_iqr,hrv_sum,hrv_mean,hrv_min
0,0.18648401826484012 +/- 0.0060273972602739945,-0.001735159817351639 +/- 0.006138378354357241,0.1502891933028919 +/- 0.004124893987805585,0.0019482496194824673 +/- 0.0031258441772891304,0.126544901065449 +/- 0.005910729178186085,0.00030441400304411783 +/- 0.0008822756009856484,0.06493150684931505 +/- 0.007394253104673501,0.0 +/- 0.0,-0.006362252663622581 +/- 0.0019936212274012733,0.03884322678843224 +/- 0.00331853152509264,0.00703196347031958 +/- 0.0019843030122048493,0.01162861491628613 +/- 0.0033700706248031816,0.17537290715372905 +/- 0.0049225730379400786,0.0820395738203957 +/- 0.003698974622387621,0.14179604261796042 +/- 0.0036676518677209165,0.17242009132420089 +/- 0.004901349056335759,0.13689497716894974 +/- 0.003912756230848837,0.13698630136986298 +/- 0.006697108066971079,0.15823439878234402 +/- 0.008594831668239815,0.22770167427701674 +/- 0.004600580940593616,0.22770167427701674 +/- 0.004600580940593616,0.0585692541856925 +/- 0.0038293297274925855
