,hrv_pct_95,hrv_svd_entropy,hrv_lineintegral,hrv_mean,hrv_skewness,hrv_ptp,hrv_rms,hrv_perm_entropy,hrv_n_above_mean,hrv_n_sign_changes,hrv_peaks,hrv_pct_5,hrv_energy,hrv_min,hrv_sum,hrv_n_below_mean,hrv_iqr,hrv_kurtosis,hrv_std,hrv_entropy,hrv_max,hrv_iqr_5_95
0,0.05857865001486764 +/- 0.004196795424175393,0.07888789771037763 +/- 0.004272071371221535,0.11213202497769847 +/- 0.006504434813521468,0.015432649420160538 +/- 0.0021044986356491806,-0.0016354445435623143 +/- 0.0025379783364104314,0.023401724650609534 +/- 0.0022253889077689737,-0.0030924769550996324 +/- 0.0014457622100675896,0.028070175438596457 +/- 0.002858927229669223,-0.005382099316086841 +/- 0.0016256838457135534,0.0 +/- 0.0,-0.00523342253939939 +/- 0.0008535652747194404,0.021409455842997294 +/- 0.0028583086150931612,-0.0029735355337496385 +/- 0.001456728957944205,0.004103479036574442 +/- 0.0034976665959042677,0.00428189116859945 +/- 0.0012202369627524888,0.006839131727624115 +/- 0.001486767766874797,0.013826940231935725 +/- 0.0019419258837057112,0.00963425512934878 +/- 0.0027837120995464555,0.004549509366636906 +/- 0.0017694410403582348,0.010942610764198602 +/- 0.0025224276015995838,0.06675587273267912 +/- 0.005314648897234116,0.016889681831697857 +/- 0.0027919582739947815
