,hrv_rms,hrv_peaks,hrv_pct_5,hrv_perm_entropy,hrv_iqr_5_95,hrv_kurtosis,hrv_pct_95,hrv_n_sign_changes,hrv_svd_entropy,hrv_energy,hrv_skewness,hrv_std,hrv_lineintegral,hrv_entropy,hrv_n_below_mean,hrv_n_above_mean,hrv_max,hrv_ptp,hrv_iqr,hrv_sum,hrv_mean,hrv_min
0,0.19402319357716327 +/- 0.008106634481246256,0.00915848944394887 +/- 0.002042020185951756,0.1656556645851918 +/- 0.006391994869975468,-0.0026464466250371577 +/- 0.0025071330952401343,0.09616413916146299 +/- 0.005743158920253526,-0.0003270889087124473 +/- 0.0009991256387993632,0.09830508474576273 +/- 0.005159234111042821,0.0 +/- 0.0,-0.004549509366636906 +/- 0.0018949145365869538,-0.07282188522152837 +/- 0.005338220981401307,0.00564971751412432 +/- 0.001749086074320891,-0.02129051442164732 +/- 0.004728202012560439,0.15325602140945588 +/- 0.006826450123000531,0.11326196848052336 +/- 0.0057742507637694096,0.018644067796610188 +/- 0.007670396149435552,0.0769848349687779 +/- 0.006794317225452145,-0.03140053523639606 +/- 0.006345834158355859,0.12851620576865896 +/- 0.005352033557714303,0.12619684805233425 +/- 0.004897224353503471,0.00835563484983647 +/- 0.00834970683987243,0.00835563484983647 +/- 0.00834970683987243,-0.08858162355040142 +/- 0.008118841141228825
