,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_pct_5,hrv_min,hrv_skewness,hrv_ptp,hrv_rms,hrv_iqr,hrv_kurtosis,hrv_peaks,hrv_entropy,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_energy,hrv_iqr_5_95,hrv_sum,hrv_perm_entropy,hrv_std,hrv_mean
0,0.056246096189881335 +/- 0.00582337519763042,0.0001873828856964077 +/- 0.00500896414412012,-0.004809494066208652 +/- 0.0026727161643141555,-0.004091193004372296 +/- 0.0029543770871411244,0.005590256089943746 +/- 0.002763324063488248,-0.008400999375390406 +/- 0.00366462780448722,-0.0011867582760774597 +/- 0.0032986248411020574,0.006777014366021206 +/- 0.0026391142333944792,-0.012336039975015622 +/- 0.0022182437048194415,0.009837601499063042 +/- 0.0013559208835785483,0.0018738288569644101 +/- 0.002374338264678119,-0.005465334166146196 +/- 0.0022660936831570095,0.0023735165521548973 +/- 0.0028044902336843906,-0.002061211742660851 +/- 0.0019160351842820828,0.0 +/- 0.0,-0.007682698313554082 +/- 0.001990927851406538,-0.013397876327295433 +/- 0.0026442831806058006,-0.007245471580262364 +/- 0.003895180968811703,-0.005715178013741451 +/- 0.0018740890929016367,0.007995003123048062 +/- 0.0026136759466467954,0.00899437851342907 +/- 0.0023152720790569174,-0.003810118675827634 +/- 0.0017710739386330948
