,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_pct_5,hrv_min,hrv_skewness,hrv_ptp,hrv_rms,hrv_iqr,hrv_kurtosis,hrv_peaks,hrv_entropy,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_energy,hrv_iqr_5_95,hrv_sum,hrv_perm_entropy,hrv_std,hrv_mean
0,0.03764270286948469 +/- 0.005868880277993454,0.03174946004319649 +/- 0.004386249996887434,0.014193150262264698 +/- 0.003137481967019096,0.009410675717371142 +/- 0.0025527465340170344,0.007590249922863279 +/- 0.0021651101256215583,0.00561555075593948 +/- 0.0019891097144444543,0.005245294662141265 +/- 0.0018869342612058918,0.0031471767972847454 +/- 0.002588116874484528,0.002221536562789206 +/- 0.001547662598455357,0.0019746991669237325 +/- 0.001842000809206959,0.001727861771058259 +/- 0.001487438542819383,0.0010182042579450323 +/- 0.001922174406315651,0.0009564949089786556 +/- 0.0017204075111941317,0.0003085467448317947 +/- 0.0020091108418512586,0.0 +/- 0.0,-0.0011724776303610462 +/- 0.0020642676561157406,-0.001727861771058359 +/- 0.0012510419582050744,-0.004134526380746717 +/- 0.002972956364195228,-0.004443073125578567 +/- 0.0023465786290442965,-0.005584696081456364 +/- 0.0024351747636378353,-0.00561555075593958 +/- 0.002045737050817731,-0.008207343412527024 +/- 0.001842000809206936
