,hrv_pct_5,hrv_rms,hrv_pct_95,hrv_lineintegral,hrv_ptp,hrv_n_below_mean,hrv_iqr,hrv_entropy,hrv_energy,hrv_n_above_mean,hrv_perm_entropy,hrv_n_sign_changes,hrv_kurtosis,hrv_peaks,hrv_skewness,hrv_svd_entropy,hrv_iqr_5_95,hrv_std,hrv_sum,hrv_mean,hrv_max,hrv_min
0,0.11086190323614234 +/- 0.005958250056816574,0.13120794617109904 +/- 0.008171714600170034,0.08586991348926633 +/- 0.007203173077788703,0.1560717718679911 +/- 0.010137778379081037,0.12755527074655565 +/- 0.012230646672682793,0.1158923421980135 +/- 0.0043107964399274916,0.02659404037167582 +/- 0.006670381677224087,0.003172060237103547 +/- 0.005421373400398669,-0.003172060237103436 +/- 0.0020538763871242845,0.0985581544376803 +/- 0.005348450269750813,0.0002242870874720193 +/- 0.0008112136431382483,0.0 +/- 0.0,0.000576738224927964 +/- 0.0013038763184476743,0.02406280038449219 +/- 0.004881288151232741,0.003556552387055478 +/- 0.0024462636330184486,-0.008042294136494654 +/- 0.003907033293614971,0.02226850368471649 +/- 0.00700849085183206,0.000512656199935968 +/- 0.002844982105789563,0.17987824415251527 +/- 0.008241705802789318,0.17987824415251527 +/- 0.008241705802789318,0.16706183915411735 +/- 0.009133880578069506,0.1353412367830824 +/- 0.007529569763883166
