,hrv_lineintegral,hrv_svd_entropy,hrv_min,hrv_rms,hrv_iqr,hrv_kurtosis,hrv_skewness,hrv_pct_95,hrv_peaks,hrv_n_sign_changes,hrv_energy,hrv_n_above_mean,hrv_max,hrv_pct_5,hrv_perm_entropy,hrv_n_below_mean,hrv_mean,hrv_ptp,hrv_entropy,hrv_std,hrv_sum,hrv_iqr_5_95
0,0.022612270714737526 +/- 0.0045965976767073325,-0.004301075268817201 +/- 0.0037744538261443705,0.005882352941176483 +/- 0.0017789198115654738,-0.00705249841872233 +/- 0.001965115291955222,0.00044275774826059157 +/- 0.00136540374098184,-0.0070524984187223085 +/- 0.0015236166313024636,-0.0003162555344718543 +/- 0.0029835487451159454,-0.00015812776723593823 +/- 0.002089441702613402,0.0013598987982289755 +/- 0.0021683693505910027,0.0 +/- 0.0,-0.005123339658444037 +/- 0.001810131311986612,0.001170145477545881 +/- 0.0014633441241314652,0.012745098039215686 +/- 0.004109010200063162,0.002403542061986075 +/- 0.002695417552518995,0.0014231499051233442 +/- 0.001582858160182449,0.00221378874130298 +/- 0.0011748371676791043,-0.004680581910183423 +/- 0.0021252748407857556,0.009171410499683752 +/- 0.0027425026424641092,0.0024351676154332758 +/- 0.0015815938962745084,-0.002751423149905141 +/- 0.001414691286928827,-0.0041429475015812844 +/- 0.002080807609057044,0.011574952561669816 +/- 0.0030340758899965676
