,hrv_lineintegral,hrv_svd_entropy,hrv_min,hrv_rms,hrv_iqr,hrv_kurtosis,hrv_skewness,hrv_pct_95,hrv_peaks,hrv_n_sign_changes,hrv_energy,hrv_n_above_mean,hrv_max,hrv_pct_5,hrv_perm_entropy,hrv_n_below_mean,hrv_mean,hrv_ptp,hrv_entropy,hrv_std,hrv_sum,hrv_iqr_5_95
0,0.06390677706225087 +/- 0.005653097146545421,0.04195032198712052 +/- 0.0031296782145778927,-0.013523459061637533 +/- 0.003961542856322405,-0.0054584483287334895 +/- 0.0016388088581278611,0.00570377184912606 +/- 0.002847761242868789,0.002146580803434539 +/- 0.0016168569551013973,-0.004139834406623711 +/- 0.002225094134765016,-0.005550444648880682 +/- 0.0021485512487707087,0.002974547684759299 +/- 0.0009204741502486023,0.0 +/- 0.0,0.002545231524072389 +/- 0.00208907958666067,0.0002759889604416199 +/- 0.0007314848477078674,0.031248083409996963 +/- 0.0023088856772868517,-0.008494326893590897 +/- 0.0042337191187737655,0.00257589696412146 +/- 0.002691580283040991,-0.002821220484513931 +/- 0.0016896629639933775,-0.002361238883777961 +/- 0.0013785812200545282,-0.005243790248390034 +/- 0.001590173831642351,0.00211591536338549 +/- 0.0030463919260449767,-0.0005519779208831177 +/- 0.002281640630204028,9.199632014723624e-05 +/- 0.0016113222515080974,-0.01039558417663291 +/- 0.0018625310811481279
