,hrv_lineintegral,hrv_pct_95,hrv_svd_entropy,hrv_max,hrv_pct_5,hrv_min,hrv_iqr,hrv_rms,hrv_perm_entropy,hrv_ptp,hrv_kurtosis,hrv_sum,hrv_peaks,hrv_n_above_mean,hrv_iqr_5_95,hrv_n_below_mean,hrv_n_sign_changes,hrv_std,hrv_entropy,hrv_skewness,hrv_energy,hrv_mean
0,0.12434433816723237 +/- 0.006138451995804464,0.09145325516815798 +/- 0.0035828641448922556,0.06661524220919471 +/- 0.0030775894490366906,0.05047824745448939 +/- 0.005820339955594759,0.0387226164763962 +/- 0.003961552764268287,0.03609996914532554 +/- 0.005188725210633222,0.017926565874730037 +/- 0.004092055764410017,0.01761801912989821 +/- 0.0012903748019948578,0.014193150262264743 +/- 0.0015973068936185949,0.007991360691144745 +/- 0.0021037820344005885,0.007898796667695185 +/- 0.0015984984692364787,0.0068805924097501085 +/- 0.0006022592192515616,0.004504782474544933 +/- 0.0008963800707395184,0.001666152422091971 +/- 0.001519103193470065,0.0014193150262265086 +/- 0.002618833097676394,0.0011107682813946474 +/- 0.0009276949323278818,0.0 +/- 0.0,-0.002900339401419272 +/- 0.002378813362221087,-0.004288799753162575 +/- 0.0016868789796774704,-0.004751619870410362 +/- 0.0024536742180896174,-0.016291268127121228 +/- 0.0011107682813946448,-0.03387843258253622 +/- 0.0026642435229772363
