,hrv_lineintegral,hrv_pct_95,hrv_svd_entropy,hrv_max,hrv_pct_5,hrv_min,hrv_iqr,hrv_rms,hrv_perm_entropy,hrv_ptp,hrv_kurtosis,hrv_sum,hrv_peaks,hrv_n_above_mean,hrv_iqr_5_95,hrv_n_below_mean,hrv_n_sign_changes,hrv_std,hrv_entropy,hrv_skewness,hrv_energy,hrv_mean
0,0.08620055197792094 +/- 0.006460808696574788,0.02220177859552288 +/- 0.004459054456741738,0.06228150873965046 +/- 0.003779321100723625,0.09181232750689979 +/- 0.004774757712150134,0.03673719717877956 +/- 0.00461573449180662,0.017387304507819744 +/- 0.004760655250301219,-0.0023919043238269876 +/- 0.0030008291500092125,0.011560870898497444 +/- 0.0013440421343643837,0.0028825513646121292 +/- 0.00355031110417818,-0.006133088009812893 +/- 0.0021333979921405962,0.003741183685985938 +/- 0.0011539336229516592,0.009352959214964752 +/- 0.0015711362719962685,3.066544004909355e-05 +/- 0.00028929718282909083,-0.0011652867218644113 +/- 0.0013972138301005376,0.010579576816927371 +/- 0.003359930416973009,0.000827966881324782 +/- 0.0020709958914324413,0.0 +/- 0.0,0.0027905550444649483 +/- 0.001790452079361551,0.0030972094449555733 +/- 0.000964378116744342,-0.0027905550444648373 +/- 0.002431868002809785,0.02655627108249009 +/- 0.0022121666724159946,0.015363385464581469 +/- 0.0011263028317820894
