,hrv_lineintegral,hrv_svd_entropy,hrv_min,hrv_rms,hrv_iqr,hrv_kurtosis,hrv_skewness,hrv_pct_95,hrv_peaks,hrv_n_sign_changes,hrv_energy,hrv_n_above_mean,hrv_max,hrv_pct_5,hrv_perm_entropy,hrv_n_below_mean,hrv_mean,hrv_ptp,hrv_entropy,hrv_std,hrv_sum,hrv_iqr_5_95
0,0.029836065573770564 +/- 0.0051288422972186,-0.011177347242920965 +/- 0.0037066573221256867,-0.009687034277198182 +/- 0.0018578172330548258,-0.0001490312965722329 +/- 0.0016284695534602158,0.009985096870342835 +/- 0.0012089001365528191,3.3306690738754695e-17 +/- 0.002312627688974157,-0.0012816691505215694 +/- 0.0034246081904542426,0.004083457526080536 +/- 0.0019041044713781693,-0.007421758569299508 +/- 0.0010533887956525813,0.0 +/- 0.0,0.0005663189269747182 +/- 0.002329659973731048,-0.001937406855439594 +/- 0.0016120199443207135,0.02479880774962746 +/- 0.003717546784541008,-0.006944858420268185 +/- 0.0021412846564127295,-0.0024441132637853524 +/- 0.002956083759932638,-0.0015499254843516553 +/- 0.0013249544423781217,-0.000327868852458979 +/- 0.0011955988745234877,0.006229508196721356 +/- 0.0023861767582265938,-0.003606557377049113 +/- 0.0015627692076206699,-0.0027719821162443315 +/- 0.0015490654497986593,0.002086438152011971 +/- 0.001531473332776782,-0.0011624441132637386 +/- 0.002647393227515558
