,hrv_pct_5,hrv_rms,hrv_pct_95,hrv_lineintegral,hrv_ptp,hrv_n_below_mean,hrv_iqr,hrv_entropy,hrv_energy,hrv_n_above_mean,hrv_perm_entropy,hrv_n_sign_changes,hrv_kurtosis,hrv_peaks,hrv_skewness,hrv_svd_entropy,hrv_iqr_5_95,hrv_std,hrv_sum,hrv_mean,hrv_max,hrv_min
0,0.09940387481371087 +/- 0.007326824770957873,0.11508196721311478 +/- 0.007431806890710855,0.00828614008941877 +/- 0.006247664980780393,0.21892697466467959 +/- 0.009534509419805258,0.1825037257824143 +/- 0.006010304886457064,0.1346348733233979 +/- 0.0050425461001908384,0.13275707898658715 +/- 0.005827409554622929,0.062175856929955274 +/- 0.005140521284604488,-0.011475409836065587 +/- 0.0031522849585619477,0.15394932935916544 +/- 0.008820084614343726,-0.004232488822652769 +/- 0.0018315697759448426,0.0 +/- 0.0,0.0006855439642324823 +/- 0.0015142635822212255,-0.03067064083457527 +/- 0.004649107674782966,0.004828614008941867 +/- 0.001939927284086204,-0.006080476900149045 +/- 0.0017287630402384319,0.01129657228017884 +/- 0.002356203180205275,-0.009180327868852468 +/- 0.0038994972140509953,0.2805663189269747 +/- 0.0074682971602997575,0.2805663189269747 +/- 0.0074682971602997575,0.2331445603576751 +/- 0.007089630401105695,0.11555886736214602 +/- 0.004648343238936998
