,hrv_lineintegral,hrv_svd_entropy,hrv_min,hrv_rms,hrv_iqr,hrv_kurtosis,hrv_skewness,hrv_pct_95,hrv_peaks,hrv_n_sign_changes,hrv_energy,hrv_n_above_mean,hrv_max,hrv_pct_5,hrv_perm_entropy,hrv_n_below_mean,hrv_mean,hrv_ptp,hrv_entropy,hrv_std,hrv_sum,hrv_iqr_5_95
0,0.08287565566183278 +/- 0.004082156225496152,0.05347115087935824 +/- 0.004275460444236615,0.0082690527614934 +/- 0.0025547968583134175,0.0023449552607220257 +/- 0.0018159751890851265,0.002190681888306101 +/- 0.002560937982104292,0.0019129898179574445 +/- 0.0018399323068035247,0.0004011107682814319 +/- 0.0016271270439290545,0.00040111076828140967 +/- 0.0032185137890861533,0.0002159827213823018 +/- 0.00124989997534891,0.0 +/- 0.0,-0.000277692070348623 +/- 0.001801500842578831,-0.0005862388151804731 +/- 0.0019042609224572224,-0.0010182042579450433 +/- 0.003499115983604303,-0.0028694847269361114 +/- 0.0019565367309457367,-0.0030237580993520362 +/- 0.001875801808524614,-0.00410367170626349 +/- 0.0012422599283676207,-0.004998457266275824 +/- 0.0014784509164715571,-0.006973156433199612 +/- 0.0024106170915920723,-0.007158284480098698 +/- 0.0017874419448269372,-0.007158284480098709 +/- 0.0026137387947605503,-0.013298364702252352 +/- 0.002496942055684687,-0.016044430731255756 +/- 0.002401913046100418
