,hrv_lineintegral,hrv_pct_95,hrv_svd_entropy,hrv_max,hrv_pct_5,hrv_min,hrv_iqr,hrv_rms,hrv_perm_entropy,hrv_ptp,hrv_kurtosis,hrv_sum,hrv_peaks,hrv_n_above_mean,hrv_iqr_5_95,hrv_n_below_mean,hrv_n_sign_changes,hrv_std,hrv_entropy,hrv_skewness,hrv_energy,hrv_mean
0,0.04566310496543054 +/- 0.006902524798682149,0.004714016341923288 +/- 0.004490841150948152,-0.009710873664362029 +/- 0.004826747606349551,0.06983029541169075 +/- 0.006228212909458356,0.011030798240100559 +/- 0.0036282617356808056,0.0016656191074795657 +/- 0.005129500611889902,-0.004902576995600261 +/- 0.0026150401084493844,0.01470773098680075 +/- 0.00205503239777144,0.003362664990571951 +/- 0.0038414011102695976,-0.013073538654934014 +/- 0.003099005162946814,0.0011627906976744095 +/- 0.0020562335390264595,-0.0037712130735386485 +/- 0.001686537758013672,-0.004148334380892527 +/- 0.000540686691831734,0.0005342551854179645 +/- 0.0009327983708143084,0.0038654934003771067 +/- 0.0022224308244169974,0.0034255185417975897 +/- 0.0017181567483138505,0.0 +/- 0.0,0.0005028284098051339 +/- 0.0028010408491712466,0.0014770584538026266 +/- 0.0009843155099538532,-0.0005342551854179978 +/- 0.004415545852099154,-0.0011942174732872623 +/- 0.001368418671092229,-0.003299811439346345 +/- 0.0017680179986216279
