,hrv_pct_5,hrv_rms,hrv_pct_95,hrv_lineintegral,hrv_ptp,hrv_n_below_mean,hrv_iqr,hrv_entropy,hrv_energy,hrv_n_above_mean,hrv_perm_entropy,hrv_n_sign_changes,hrv_kurtosis,hrv_peaks,hrv_skewness,hrv_svd_entropy,hrv_iqr_5_95,hrv_std,hrv_sum,hrv_mean,hrv_max,hrv_min
0,0.20442054958183992 +/- 0.004930034818271281,0.22028076463560337 +/- 0.005480294031306419,0.1457287933094385 +/- 0.004863077864234823,0.1309139784946237 +/- 0.008196244826030128,0.14157706093189965 +/- 0.006513815805750995,0.05331541218637992 +/- 0.007001299231404148,0.13778375149342892 +/- 0.00854580686371079,0.09850657108721625 +/- 0.007060365839597256,-0.050268817204301076 +/- 0.0033368696528811295,0.14516129032258068 +/- 0.005703256220562157,-0.0009259259259259189 +/- 0.0012703805446915694,0.0 +/- 0.0,-0.005107526881720415 +/- 0.0016600589285054078,0.019115890083632035 +/- 0.003320655223342226,-0.0004181600955794451 +/- 0.0007461168456867841,0.0054958183990442165 +/- 0.0010449734578575995,0.12449223416965353 +/- 0.007572494589755796,-0.006989247311827929 +/- 0.004602475575688938,0.052658303464755106 +/- 0.0048494835583279055,0.052658303464755106 +/- 0.0048494835583279055,0.04181600955794508 +/- 0.006532962061884009,-0.022640382317801654 +/- 0.005613068015543307
