,hrv_lineintegral,hrv_svd_entropy,hrv_min,hrv_rms,hrv_iqr,hrv_kurtosis,hrv_skewness,hrv_pct_95,hrv_peaks,hrv_n_sign_changes,hrv_energy,hrv_n_above_mean,hrv_max,hrv_pct_5,hrv_perm_entropy,hrv_n_below_mean,hrv_mean,hrv_ptp,hrv_entropy,hrv_std,hrv_sum,hrv_iqr_5_95
0,0.028095537397862913 +/- 0.005296507318109921,0.010527969830295391 +/- 0.0039931796515289,-0.0009428032683846954 +/- 0.0029480928722963036,0.006442489000628493 +/- 0.0024874843803023164,-0.0032683846637335478 +/- 0.003152718090253801,0.0076367064739157105 +/- 0.0025648947080755165,-0.00659962287869269 +/- 0.0026180597862550123,-0.0041797611565053796 +/- 0.0022313010685103543,-0.001288497800125754 +/- 0.0014500656184863897,0.0 +/- 0.0,0.004462602137020688 +/- 0.0021581753253789213,-0.004022627278441271 +/- 0.0026584897526783823,0.020238843494657398 +/- 0.0036869916721715967,0.0020741671904462187 +/- 0.0017109563279467074,0.010465116279069741 +/- 0.003451369710821286,0.0017284726587051935 +/- 0.0016644327689334137,-0.00656819610307986 +/- 0.00234524616050356,-0.008265241986172256 +/- 0.0030112361700087155,0.004211187932118121 +/- 0.0018655967416286434,-0.0019798868636078494 +/- 0.0033994707940536656,-0.003771213073538704 +/- 0.0013109147463616446,-0.0007542426147077675 +/- 0.001968631019907723
