,hrv_lineintegral,hrv_pct_95,hrv_svd_entropy,hrv_max,hrv_pct_5,hrv_min,hrv_iqr,hrv_rms,hrv_perm_entropy,hrv_ptp,hrv_kurtosis,hrv_sum,hrv_peaks,hrv_n_above_mean,hrv_iqr_5_95,hrv_n_below_mean,hrv_n_sign_changes,hrv_std,hrv_entropy,hrv_skewness,hrv_energy,hrv_mean
0,0.07062027231467469 +/- 0.005672233902789937,0.002965204236006003 +/- 0.002863423458837134,0.02142208774583959 +/- 0.004020450285476085,0.05083207261724658 +/- 0.005587348052229773,0.02432677760968227 +/- 0.005133388214329445,0.01031770045385776 +/- 0.006414880245835753,-0.009470499243570385 +/- 0.003239215131034429,-0.00962178517397887 +/- 0.0008319350732143378,-0.004084720121028784 +/- 0.0037162180930414585,0.017307110438729158 +/- 0.0025343893000147584,0.0014523449319213011 +/- 0.0014561221682923699,0.015340393343419 +/- 0.0025711487845890345,-0.004841149773071152 +/- 0.0012978886892301015,0.0005748865355521771 +/- 0.002045215687276375,-0.014190620272314703 +/- 0.0019348045118000997,-0.0001210287443267899 +/- 0.0011092467642858197,0.0 +/- 0.0,0.011043872919818443 +/- 0.0020621554264918305,0.007806354009077121 +/- 0.0019692756544959925,0.0027534039334341396 +/- 0.002345468680942012,-0.01673222390317706 +/- 0.0021397200857170735,-0.006202723146747413 +/- 0.0014463441334604825
