,hrv_lineintegral,hrv_pct_95,hrv_svd_entropy,hrv_max,hrv_pct_5,hrv_min,hrv_iqr,hrv_rms,hrv_perm_entropy,hrv_ptp,hrv_kurtosis,hrv_sum,hrv_peaks,hrv_n_above_mean,hrv_iqr_5_95,hrv_n_below_mean,hrv_n_sign_changes,hrv_std,hrv_entropy,hrv_skewness,hrv_energy,hrv_mean
0,0.07135618479880781 +/- 0.008026909196727404,0.002921013412816742 +/- 0.006096527717807608,0.00640834575260808 +/- 0.00286279772165403,-0.004053651266765967 +/- 0.005966018958305485,-0.0009239940387480772 +/- 0.004173834252403009,0.0073025335320417994 +/- 0.005644726355440824,0.00679582712369603 +/- 0.0023003018040625655,0.004858420268256403 +/- 0.0009143285633488969,0.004709388971684092 +/- 0.0023195322155998457,-0.002712369597615438 +/- 0.0015340815776402692,0.0021460506706408866 +/- 0.0021609024095847213,0.012071535022354762 +/- 0.0012089001365528,0.02077496274217593 +/- 0.0026122597454075157,-0.004411326378539438 +/- 0.0011136537521472085,0.012399403874813785 +/- 0.0013993078502897878,0.0009239940387481993 +/- 0.001719746257734907,0.0 +/- 0.0,-0.0033383010432190053 +/- 0.001227496887151941,0.012727272727272776 +/- 0.0025849090665602268,0.01305514157973181 +/- 0.002566801805259133,-0.01570789865871828 +/- 0.0020217785850505715,-0.0021758569299552334 +/- 0.002777105340421406
