,hrv_lineintegral,hrv_pct_95,hrv_svd_entropy,hrv_max,hrv_pct_5,hrv_min,hrv_iqr,hrv_rms,hrv_perm_entropy,hrv_ptp,hrv_kurtosis,hrv_sum,hrv_peaks,hrv_n_above_mean,hrv_iqr_5_95,hrv_n_below_mean,hrv_n_sign_changes,hrv_std,hrv_entropy,hrv_skewness,hrv_energy,hrv_mean
0,0.047814451382694065 +/- 0.005391537355363746,0.06208742194469228 +/- 0.00279195827399477,0.011715730002973568 +/- 0.003067789563254016,0.025572405590246823 +/- 0.004856976982240958,0.02349093071662208 +/- 0.002767146030123541,-0.010793933987511117 +/- 0.0052321552543418935,-0.012221231043710945 +/- 0.0031481583380036115,0.0029438001784121816 +/- 0.0012506536333519594,0.0003865596193874943 +/- 0.004040180273508556,0.0054118346714243535 +/- 0.0024549232757122017,0.006125483199524273 +/- 0.0021574019800436545,0.00029735355337500157 +/- 0.001030062924513159,0.0008028545941124565 +/- 0.0027512837381267713,0.0034790365744871155 +/- 0.0013629695672156955,0.004133214391911999 +/- 0.0015419437600314159,-0.014629794826048138 +/- 0.0020678368897667355,0.0 +/- 0.0,0.005382099316086885 +/- 0.001435019745704847,0.0064823074635742325 +/- 0.0010283447199399786,0.006244424620874256 +/- 0.002466421808305395,0.0013380909901873571 +/- 0.0016938715871098748,0.007344632768361603 +/- 0.0011443283618729557
