,hrv_lineintegral,hrv_svd_entropy,hrv_min,hrv_rms,hrv_iqr,hrv_kurtosis,hrv_skewness,hrv_pct_95,hrv_peaks,hrv_n_sign_changes,hrv_energy,hrv_n_above_mean,hrv_max,hrv_pct_5,hrv_perm_entropy,hrv_n_below_mean,hrv_mean,hrv_ptp,hrv_entropy,hrv_std,hrv_sum,hrv_iqr_5_95
0,-0.0018583787247677507 +/- 0.0026723049614858227,0.02627363024671575 +/- 0.0030699236314010916,-0.022588913809676415 +/- 0.0018082603088141627,-0.011759051586030144 +/- 0.002752731382088239,0.0018263377122716752 +/- 0.0027265000191611264,0.0033963473245754105 +/- 0.002775572935303785,-0.0019865427747516986 +/- 0.0028435383187867596,-0.012207625760974084 +/- 0.0017922930177439187,-0.003716757449535446 +/- 0.001912824294341454,0.0 +/- 0.0,-0.004838192886895265 +/- 0.002244929709144926,0.0003844921499518872 +/- 0.001263895092811033,-0.007978212111502759 +/- 0.002382481441207474,-0.0008330663248959036 +/- 0.0025760655228762386,0.00788208907401471 +/- 0.0022529184019541002,-0.002755527074655617 +/- 0.0015644416040671235,-0.0067926946491509545 +/- 0.002260197640313802,0.000704902274911845 +/- 0.0020152752570991726,0.0005767382249278752 +/- 0.0019160418311728472,0.006408202499198923 +/- 0.0018461852343336015,-0.0039730855495034075 +/- 0.0016287427141478737,0.004037167574495326 +/- 0.002527790185622037
