,hrv_lineintegral,hrv_svd_entropy,hrv_min,hrv_rms,hrv_iqr,hrv_kurtosis,hrv_skewness,hrv_pct_95,hrv_peaks,hrv_n_sign_changes,hrv_energy,hrv_n_above_mean,hrv_max,hrv_pct_5,hrv_perm_entropy,hrv_n_below_mean,hrv_mean,hrv_ptp,hrv_entropy,hrv_std,hrv_sum,hrv_iqr_5_95
0,0.0105900151285931 +/- 0.006516192540005701,0.022208774583963743 +/- 0.0032112554702381953,-0.01688350983358542 +/- 0.00205124977387939,-0.0005143721633887322 +/- 0.001612739240089105,-0.0015733736762480576 +/- 0.0035098335854765418,-0.0020877458396368342 +/- 0.0016431072898499784,-0.005022692889561209 +/- 0.0018113923808890664,-0.003812405446293432 +/- 0.0019193647839217765,0.0003630862329803808 +/- 0.001282276556757435,0.0 +/- 0.0,-0.0039939485627835895 +/- 0.001391830559757956,-0.008804841149773045 +/- 0.0014156354088096458,-0.013918305597579362 +/- 0.002173468683336507,-0.02384266263237512 +/- 0.0016944024205748586,-0.0027534039334341067 +/- 0.0012797752485662213,-0.008139183055975751 +/- 0.0017193431340605506,-0.005900151285930355 +/- 0.0017913174118748356,0.0007866868381241066 +/- 0.002375526345100196,-0.0009077155824507521 +/- 0.0013997014833549402,-0.009046898638426604 +/- 0.0015276133811031119,-0.00980332829046896 +/- 0.0017126743356229838,-0.0012405446293493826 +/- 0.000979977896562872
