,hrv_pct_5,hrv_rms,hrv_pct_95,hrv_lineintegral,hrv_ptp,hrv_n_below_mean,hrv_iqr,hrv_entropy,hrv_energy,hrv_n_above_mean,hrv_perm_entropy,hrv_n_sign_changes,hrv_kurtosis,hrv_peaks,hrv_skewness,hrv_svd_entropy,hrv_iqr_5_95,hrv_std,hrv_sum,hrv_mean,hrv_max,hrv_min
0,0.05150848522941541 +/- 0.004222079407896261,0.09085480829666874 +/- 0.004849203413447734,0.0496228786926461 +/- 0.005225640620115462,0.11125078566939028 +/- 0.009846164778587477,0.0885292269013199 +/- 0.007059561908280978,0.09167190446260212 +/- 0.005609569408079759,0.08730358265241982 +/- 0.006349142073752032,0.036517913262099265 +/- 0.006404897147885355,0.011627906976744162 +/- 0.003170835513671777,0.09679446888749209 +/- 0.003799911753662317,0.0037397862979257957 +/- 0.002228643702261649,0.0 +/- 0.0,-0.0006913890634821174 +/- 0.0009614744525944879,0.025989943431803865 +/- 0.003960397225263377,0.004996857322438675 +/- 0.0012838905226785343,0.0018227529855436408 +/- 0.001879310670990094,0.043180389692017554 +/- 0.007242082072072446,0.05081709616593333 +/- 0.0058710902998793365,0.16659333752357006 +/- 0.006062110157824867,0.16659333752357006 +/- 0.006062110157824867,0.11769327467001882 +/- 0.006346730509774344,0.06568196103079822 +/- 0.004475420017326931
