,hrv_pct_5,hrv_rms,hrv_pct_95,hrv_lineintegral,hrv_ptp,hrv_n_below_mean,hrv_iqr,hrv_entropy,hrv_energy,hrv_n_above_mean,hrv_perm_entropy,hrv_n_sign_changes,hrv_kurtosis,hrv_peaks,hrv_skewness,hrv_svd_entropy,hrv_iqr_5_95,hrv_std,hrv_sum,hrv_mean,hrv_max,hrv_min
0,0.012971481140754405 +/- 0.005167922796429173,0.0474701011959522 +/- 0.006120502265755082,0.010947562097516138 +/- 0.004862285717042876,0.1220177859552285 +/- 0.010146924894087715,0.08019012572830422 +/- 0.007333144855274457,0.15289788408463667 +/- 0.004883802281905786,0.02158846979454161 +/- 0.005858945106933092,-0.002545231524072311 +/- 0.004711014095236712,-0.012971481140754327 +/- 0.0019923098277560025,0.0991720331186753 +/- 0.005211681529019773,-0.009935602575896896 +/- 0.0026705355482462053,0.0 +/- 0.0,0.004507819687212544 +/- 0.0007132599417119191,0.02968414596749469 +/- 0.0029851195396842674,0.003189205765102776 +/- 0.002085249923336393,0.01904323827046922 +/- 0.002341241581922906,0.02299908003679857 +/- 0.004889190669701768,4.4408920985006264e-17 +/- 0.0007757810880511041,0.24428089543084944 +/- 0.0067187412303337845,0.24428089543084944 +/- 0.0067187412303337845,0.19779208831646738 +/- 0.007349476690068193,0.17200245323520397 +/- 0.006356628409047053
