,hrv_pct_5,hrv_rms,hrv_pct_95,hrv_lineintegral,hrv_ptp,hrv_n_below_mean,hrv_iqr,hrv_entropy,hrv_energy,hrv_n_above_mean,hrv_perm_entropy,hrv_n_sign_changes,hrv_kurtosis,hrv_peaks,hrv_skewness,hrv_svd_entropy,hrv_iqr_5_95,hrv_std,hrv_sum,hrv_mean,hrv_max,hrv_min
0,0.04913767019667168 +/- 0.00778168709503348,0.08236006051437214 +/- 0.008204999095517475,0.015491679273827507 +/- 0.006329178483664546,0.09667170953101359 +/- 0.008768582641753897,0.06435703479576396 +/- 0.009114446849305001,0.12099848714069586 +/- 0.007678949551396019,0.060756429652042324 +/- 0.006013192308521485,0.005416036308623274 +/- 0.005966806086370267,-0.021089258698941037 +/- 0.00482419496982566,0.08369137670196666 +/- 0.008821617385929416,-0.0018456883509833765 +/- 0.002687444562273752,0.0 +/- 0.0,0.0005143721633888099 +/- 0.0005072028627606769,0.010680786686838074 +/- 0.004977376085309022,-6.05143721634005e-05 +/- 0.0014561221682923963,0.005990922844175439 +/- 0.0022674727982082148,-0.011921331316187622 +/- 0.004985003407351046,0.02178517397881994 +/- 0.004122090497047236,0.2029046898638426 +/- 0.008206561038712307,0.2029046898638426 +/- 0.008206561038712307,0.15125567322239028 +/- 0.008190089888138238,0.1133434190620272 +/- 0.005402750801093972
