,bvp_rms,bvp_lineintegral,bvp_std,bvp_pct_5,bvp_iqr_5_95,bvp_skewness,bvp_peaks,bvp_kurtosis,bvp_n_sign_changes,bvp_entropy,bvp_ptp,bvp_perm_entropy,bvp_mean,bvp_sum,bvp_max,bvp_n_below_mean,bvp_n_above_mean,bvp_pct_95,bvp_min,bvp_svd_entropy,bvp_energy,bvp_iqr
0,0.273643006263048 +/- 0.007269701070792029,0.015866388308977065 +/- 0.005424963031393025,0.3259394572025052 +/- 0.007960787360471504,0.008141962421711923 +/- 0.004563150938286927,0.013569937369519825 +/- 0.004354207435201287,0.00615866388308981 +/- 0.001759112687510733,0.01664926931106473 +/- 0.0034339841648426037,0.0006263048016701411 +/- 0.0005113757291822878,-0.02087682672233817 +/- 0.0019247483209379958,0.0 +/- 0.0,0.009185803757828837 +/- 0.0036846268464974445,0.03288100208768269 +/- 0.004714651269576716,-0.0008350730688935215 +/- 0.0005322567341954847,-0.0008350730688935215 +/- 0.0005322567341954847,-0.0030271398747390155 +/- 0.001977797006419235,0.04660751565762006 +/- 0.002062082073605292,0.04660751565762006 +/- 0.002062082073605292,0.0232776617954071 +/- 0.004869270893398998,0.029436325678496876 +/- 0.004037386139000771,-0.0029749478079331704 +/- 0.0027916657871223855,0.039457202505219224 +/- 0.0033840428136632985,0.06461377870563677 +/- 0.002729999338334448
