,bvp_peaks,bvp_mean,bvp_sum,bvp_entropy,bvp_iqr_5_95,bvp_pct_5,bvp_rms,bvp_max,bvp_n_below_mean,bvp_lineintegral,bvp_std,bvp_energy,bvp_n_above_mean,bvp_skewness,bvp_iqr,bvp_perm_entropy,bvp_pct_95,bvp_n_sign_changes,bvp_kurtosis,bvp_ptp,bvp_svd_entropy,bvp_min
0,0.06494845360824746 +/- 0.0026358689991424927,0.0007497656982193401 +/- 0.0006692997590012072,0.0005154639175258046 +/- 0.0004892364812048161,0.0 +/- 0.0,0.0026710402999063133 +/- 0.0014973332060609728,-0.002155576382380453 +/- 0.0005623242736644921,0.0038425492033739793 +/- 0.0015794095169965078,0.0008903467666354414 +/- 0.0021723199599811165,0.014151827553889463 +/- 0.004976031472336738,0.007778819119025349 +/- 0.0018532071165215627,0.0009372071227741641 +/- 0.0019881165356697606,-0.002202436738519176 +/- 0.0013908924160877124,0.004873477038425544 +/- 0.004802672155695954,0.008153701968134997 +/- 0.0017050989127141828,0.026148078725398337 +/- 0.0029023172572074946,0.04793814432989696 +/- 0.0035813699726870672,0.00046860356138710423 +/- 0.00166337763348631,-0.01171508903467663 +/- 0.0022860938927179784,-0.0011246485473289324 +/- 0.0024095520397717732,0.0014526710402999465 +/- 0.0013162672825855987,0.00787253983130275 +/- 0.00316992212282808,0.0021555763823805306 +/- 0.0018293553229562533
