,bvp_peaks,bvp_mean,bvp_sum,bvp_entropy,bvp_iqr_5_95,bvp_pct_5,bvp_rms,bvp_max,bvp_n_below_mean,bvp_lineintegral,bvp_std,bvp_energy,bvp_n_above_mean,bvp_skewness,bvp_iqr,bvp_perm_entropy,bvp_pct_95,bvp_n_sign_changes,bvp_kurtosis,bvp_ptp,bvp_svd_entropy,bvp_min
0,-0.01876181474480153 +/- 0.00448362949534142,0.0006143667296786171 +/- 0.0007922048494442702,0.0008506616257088817 +/- 0.0007561436672967852,0.0 +/- 0.0,-0.0036862003780718466 +/- 0.001476417708110901,-0.0074669187145557925 +/- 0.001333339884656497,0.004206049149338342 +/- 0.002376614548332737,-0.008979206049149358 +/- 0.0023817775365509,-0.05600189035916826 +/- 0.0044092906188273355,0.0008506616257088595 +/- 0.001210420460762371,0.005387523629489577 +/- 0.0021780186430629335,-0.0005671077504726063 +/- 0.0023325071227321345,-0.06025519848771267 +/- 0.0029907877754814204,-0.008317580340264674 +/- 0.0023171362329170646,0.006427221172022657 +/- 0.002952835416221799,-0.015784499054820433 +/- 0.0059109629919677055,0.00014177693761812104 +/- 0.002166194071146656,0.004962192816635136 +/- 0.0029074836323765485,-0.005434782608695676 +/- 0.0024027833306023115,-0.0027882797731568986 +/- 0.001515974946346448,0.010964083175803385 +/- 0.0027540268968494056,-0.010775047258979232 +/- 0.0021428703305774355
