,bvp_peaks,bvp_iqr,bvp_n_above_mean,bvp_skewness,bvp_perm_entropy,bvp_iqr_5_95,bvp_rms,bvp_mean,bvp_entropy,bvp_sum,bvp_energy,bvp_pct_95,bvp_std,bvp_n_below_mean,bvp_max,bvp_pct_5,bvp_ptp,bvp_lineintegral,bvp_svd_entropy,bvp_kurtosis,bvp_n_sign_changes,bvp_min
0,0.09273664479850043 +/- 0.006678052895789282,0.07717900656044982 +/- 0.004165303160011777,0.10904404873477033 +/- 0.004883604573268156,0.019447047797563212 +/- 0.0030531239230106597,0.11565135895032794 +/- 0.00790482957224349,0.0 +/- 0.0,0.0036551077788190777 +/- 0.0015654445256316786,-9.372071227743417e-05 +/- 0.0003506707953865174,0.0 +/- 0.0,0.0008434864104966744 +/- 0.000459135846819724,0.009559512652296109 +/- 0.001598755586619682,-0.008434864104967254 +/- 0.0016633776334862977,-0.00046860356138711534 +/- 0.0004191317671040342,0.05557638238050604 +/- 0.0035079601260005378,-0.001499531396438658 +/- 0.0019969330602308067,0.00473289597000931 +/- 0.0025447373912625003,0.029006560449859376 +/- 0.004119715624006521,-0.009887535145267157 +/- 0.003883759629801969,0.04386129334582939 +/- 0.0034256170351447124,0.012511715089034625 +/- 0.003273859133028806,-0.004639175257732009 +/- 0.0015177258426149628,0.033458294283036503 +/- 0.0020231521222983015
