,bvp_peaks,bvp_iqr,bvp_n_above_mean,bvp_skewness,bvp_perm_entropy,bvp_iqr_5_95,bvp_rms,bvp_mean,bvp_entropy,bvp_sum,bvp_energy,bvp_pct_95,bvp_std,bvp_n_below_mean,bvp_max,bvp_pct_5,bvp_ptp,bvp_lineintegral,bvp_svd_entropy,bvp_kurtosis,bvp_n_sign_changes,bvp_min
0,0.006984426616328454 +/- 0.005245754877429076,0.1288343558282209 +/- 0.004294219222681387,0.02439830108541764 +/- 0.0014780990810161082,0.008730533270410578 +/- 0.004305872484873686,0.09561113732892874 +/- 0.004813591316658794,0.0 +/- 0.0,-0.001604530438886287 +/- 0.0006740376053367568,-4.7192071731949615e-05 +/- 0.00014157621519584885,0.0 +/- 0.0,0.0 +/- 0.0,-0.00014157621519584885 +/- 0.000921152491549947,4.7192071731949615e-05 +/- 0.001125706507019982,0.0 +/- 0.0,0.09400660689004249 +/- 0.006963989332967134,-0.012317130722038706 +/- 0.0018811827680976431,-9.438414346389923e-05 +/- 0.0002831524303916977,0.04270882491741389 +/- 0.003181529738684881,-0.0044832468145351466 +/- 0.0028879851403103706,0.027890514393581877 +/- 0.004749548522161432,0.00957999056158566 +/- 0.002619478827065236,-0.022463426144407737 +/- 0.0013213780084945417,-0.019631901840490785 +/- 0.005017473849929971
