,bvp_rms,bvp_lineintegral,bvp_std,bvp_pct_5,bvp_iqr_5_95,bvp_skewness,bvp_peaks,bvp_kurtosis,bvp_n_sign_changes,bvp_entropy,bvp_ptp,bvp_perm_entropy,bvp_mean,bvp_sum,bvp_max,bvp_n_below_mean,bvp_n_above_mean,bvp_pct_95,bvp_min,bvp_svd_entropy,bvp_energy,bvp_iqr
0,0.3650165016501651 +/- 0.011777082197073727,0.14620462046204624 +/- 0.0075154176103531005,0.2423856671381424 +/- 0.011015694950411959,0.05129655822725132 +/- 0.0020744931636020618,0.06921263554926925 +/- 0.0032719192028095234,0.010561056105610589 +/- 0.002046443603414497,-0.0007543611504007286 +/- 0.0021000525649523846,0.0003300330033003562 +/- 0.0007903373226892954,0.01687883074021689 +/- 0.0017615786602800058,0.0 +/- 0.0,0.055822725129655824 +/- 0.0036714610719343304,0.01494578029231496 +/- 0.004331679159167709,9.429514380012715e-05 +/- 0.00109154520535502,9.429514380012715e-05 +/- 0.00109154520535502,-0.0024045261669023766 +/- 0.0017697618462162719,0.034087694483734124 +/- 0.0019099131636519545,0.034087694483734124 +/- 0.0019099131636519545,0.08741159830268744 +/- 0.005535373926049637,0.11485148514851487 +/- 0.005263662701349507,-0.008769448373408751 +/- 0.0027264181602642055,0.01720886374351721 +/- 0.0019919500400073214,0.0573785950023574 +/- 0.006023275305197374
