,bvp_peaks,bvp_mean,bvp_sum,bvp_entropy,bvp_iqr_5_95,bvp_pct_5,bvp_rms,bvp_max,bvp_n_below_mean,bvp_lineintegral,bvp_std,bvp_energy,bvp_n_above_mean,bvp_skewness,bvp_iqr,bvp_perm_entropy,bvp_pct_95,bvp_n_sign_changes,bvp_kurtosis,bvp_ptp,bvp_svd_entropy,bvp_min
0,-0.020320603488920307 +/- 0.0041876493532836635,2.2204460492503132e-17 +/- 0.00042170070297024295,-0.00037718057520034207 +/- 0.0007242947428447527,0.0 +/- 0.0,9.429514380012715e-05 +/- 0.0009616255565474509,0.0030174446016030254 +/- 0.0008744571895799726,-0.02932578972182931 +/- 0.002537222828302438,0.001084394153701107 +/- 0.0018627766398055955,-0.0063177746346063214 +/- 0.00232126989629254,-0.0010372465818010213 +/- 0.0013632090801321058,-0.02333804809052331 +/- 0.0021111374990323718,-0.0173974540311174 +/- 0.001960454774756417,0.002121640735502128 +/- 0.0033087385307916436,-0.005752003771805747 +/- 0.0012615830419858154,-0.0006600660066006459 +/- 0.001923251113094896,-0.04945780292314944 +/- 0.0025862495335978427,0.010561056105610579 +/- 0.0016494913422476385,0.005987741631305987 +/- 0.002937183993809019,-0.010796793965110796 +/- 0.002417433992134694,0.0025931164545026086 +/- 0.0019468008318776577,-0.01640735502121641 +/- 0.00273130567806888,-0.017868929750117855 +/- 0.0032831099214622704
