,bvp_peaks,bvp_mean,bvp_sum,bvp_entropy,bvp_iqr_5_95,bvp_pct_5,bvp_rms,bvp_max,bvp_n_below_mean,bvp_lineintegral,bvp_std,bvp_energy,bvp_n_above_mean,bvp_skewness,bvp_iqr,bvp_perm_entropy,bvp_pct_95,bvp_n_sign_changes,bvp_kurtosis,bvp_ptp,bvp_svd_entropy,bvp_min
0,-0.027244094488188996 +/- 0.005277875218593631,0.0007349081364829591 +/- 0.000535330132660674,0.0009973753280839825 +/- 0.0009227504373357823,0.0 +/- 0.0,-0.004566929133858278 +/- 0.002020145029385172,0.001522309711286085 +/- 0.0019280176033812883,0.004146981627296598 +/- 0.0014173228346456826,0.011181102362204699 +/- 0.0036067996611657445,0.0558005249343832 +/- 0.0028947644470262075,0.009763779527559047 +/- 0.0020221900560901105,0.0018372703412073421 +/- 0.001613693034009383,0.010603674540682406 +/- 0.0015887397323277176,0.04272965879265091 +/- 0.0016298346137805773,0.011863517060367456 +/- 0.002035771068731257,0.0015748031496062743 +/- 0.0032188366859329954,0.013648293963254588 +/- 0.0030063666274595994,0.005459317585301849 +/- 0.0017599007469018654,0.007244094488188968 +/- 0.0025371225141405983,0.00031496062992125706 +/- 0.0013928083109104184,-0.004671916010498689 +/- 0.0019704277563384076,-0.011811023622047246 +/- 0.002531141932019137,0.00913385826771652 +/- 0.0014698162729658792
