,bvp_rms,bvp_lineintegral,bvp_std,bvp_pct_5,bvp_iqr_5_95,bvp_skewness,bvp_peaks,bvp_kurtosis,bvp_n_sign_changes,bvp_entropy,bvp_ptp,bvp_perm_entropy,bvp_mean,bvp_sum,bvp_max,bvp_n_below_mean,bvp_n_above_mean,bvp_pct_95,bvp_min,bvp_svd_entropy,bvp_energy,bvp_iqr
0,0.3705426356589147 +/- 0.0070236900288449975,0.019622093023255738 +/- 0.0021257181171008086,0.2023740310077519 +/- 0.007147097907759089,0.06211240310077519 +/- 0.005212782037330538,0.04263565891472865 +/- 0.0035470940344424725,0.008527131782945674 +/- 0.004467884450929622,0.018895348837209225 +/- 0.0021339840644908218,0.01230620155038752 +/- 0.0029645462288329975,-0.0029069767441860517 +/- 0.0007812265259979228,0.0 +/- 0.0,-0.0004844961240310086 +/- 0.002373536572464324,0.040213178294573604 +/- 0.0028826501512875086,-0.0007267441860465129 +/- 0.0009256285452782382,-0.0007267441860465129 +/- 0.0009256285452782382,-0.004118217054263573 +/- 0.001976957922781318,-0.019525193798449646 +/- 0.0038397655137741467,-0.019525193798449646 +/- 0.0038397655137741467,0.017974806201550307 +/- 0.0018820663371661886,0.03313953488372088 +/- 0.00482164934287781,0.013032945736434032 +/- 0.003303467816614483,0.017732558139534803 +/- 0.00296454622883302,-0.0033430232558139595 +/- 0.0012900704414432532
