,bvp_peaks,bvp_mean,bvp_sum,bvp_entropy,bvp_iqr_5_95,bvp_pct_5,bvp_rms,bvp_max,bvp_n_below_mean,bvp_lineintegral,bvp_std,bvp_energy,bvp_n_above_mean,bvp_skewness,bvp_iqr,bvp_perm_entropy,bvp_pct_95,bvp_n_sign_changes,bvp_kurtosis,bvp_ptp,bvp_svd_entropy,bvp_min
0,-0.023331799355729366 +/- 0.0032216816609640384,0.0008743672342384045 +/- 0.0008089459655429062,0.0015646571560055445 +/- 0.0014581665455825862,0.0 +/- 0.0,-0.002254947077772629 +/- 0.0020729140597432593,-0.02254947077772662 +/- 0.0013337668427233667,-0.018867924528301848 +/- 0.00214866406441393,-0.01334560515416473 +/- 0.00384474893220532,0.03520478601012431 +/- 0.0038073868001607205,-0.018729866543948415 +/- 0.0023559918520331697,-0.012517257248044155 +/- 0.0026579897060641884,-0.006626783248964541 +/- 0.002897390932111769,0.04279797514956285 +/- 0.005479972626453462,-0.04491486424298204 +/- 0.0014869299973680103,-0.0063506672802576495 +/- 0.0022050894709085855,0.01698113207547174 +/- 0.0043533895227914525,-0.011780947998159185 +/- 0.0025306446543704795,-0.027335480901978813 +/- 0.0037170401300154004,-0.019466175793833383 +/- 0.0034255818488626716,-0.00027611596870683595 +/- 0.003370424928412448,0.01486424298205249 +/- 0.0018298108929655779,-0.03216751035434878 +/- 0.00367838105998943
