,bvp_peaks,bvp_iqr,bvp_n_above_mean,bvp_skewness,bvp_perm_entropy,bvp_iqr_5_95,bvp_rms,bvp_mean,bvp_entropy,bvp_sum,bvp_energy,bvp_pct_95,bvp_std,bvp_n_below_mean,bvp_max,bvp_pct_5,bvp_ptp,bvp_lineintegral,bvp_svd_entropy,bvp_kurtosis,bvp_n_sign_changes,bvp_min
0,0.004899135446685831 +/- 0.004489268566973264,-0.02526416906820369 +/- 0.0043238337886366525,-0.00874159462055719 +/- 0.0011920916086446778,0.0010086455331411836 +/- 0.0021312879666026724,0.03150816522574442 +/- 0.003752550429322684,0.0 +/- 0.0,0.07319884726224782 +/- 0.0043557287411160935,0.0031700288184437486 +/- 0.0013275960577411392,0.0 +/- 0.0,-0.00019212295869361907 +/- 0.00044020900047608277,4.8030739673365905e-05 +/- 0.000398973288324601,9.606147934674292e-05 +/- 0.0017157128817955752,-0.0295389048991355 +/- 0.0036720749132655986,0.036791546589817446 +/- 0.0070890508078751665,0.024543707973102756 +/- 0.0034864494608952083,-0.0024495677233429825 +/- 0.00314555510663456,0.041786743515850114 +/- 0.004069878994104677,0.03323727185398652 +/- 0.003428735503856807,-0.014361191162343934 +/- 0.005676778297543585,-0.0037944284341979383 +/- 0.004563931330422405,-0.0041786743515850435 +/- 0.0045517837706815145,0.013112391930835698 +/- 0.002333819522239442
