,bvp_peaks,bvp_mean,bvp_sum,bvp_entropy,bvp_iqr_5_95,bvp_pct_5,bvp_rms,bvp_max,bvp_n_below_mean,bvp_lineintegral,bvp_std,bvp_energy,bvp_n_above_mean,bvp_skewness,bvp_iqr,bvp_perm_entropy,bvp_pct_95,bvp_n_sign_changes,bvp_kurtosis,bvp_ptp,bvp_svd_entropy,bvp_min
0,0.0025686448184234155 +/- 0.0021128185016610177,0.0017714791851196287 +/- 0.0010665717075989767,0.0014614703277237018 +/- 0.0009300265721877857,0.0 +/- 0.0,-0.0044286979627989 +/- 0.002620053048316927,-0.00535872453498667 +/- 0.002380399406621208,-0.005890168290522557 +/- 0.002567499210032917,-0.006687333923826355 +/- 0.0028180581523353327,-0.00708591674047826 +/- 0.0033494544554807867,-0.007484499557130142 +/- 0.0037758383821157983,-0.009078830823737793 +/- 0.0024357838795394217,-0.009787422497785591 +/- 0.0017984003989589888,-0.011558901682905177 +/- 0.0033812173598983795,-0.013286093888396766 +/- 0.0029309817728564017,-0.013374667847652743 +/- 0.0044893980150484064,-0.015190434012400311 +/- 0.005262702122321967,-0.015500442869796228 +/- 0.0023518012484236854,-0.019840566873339203 +/- 0.003955201693846974,-0.025287865367581895 +/- 0.003649042879559681,-0.025509300265721856 +/- 0.001497921569998911,-0.030956598759964527 +/- 0.002493085552708151,-0.061071744906997294 +/- 0.0038580543267975613
