,bvp_peaks,bvp_iqr,bvp_n_above_mean,bvp_skewness,bvp_perm_entropy,bvp_iqr_5_95,bvp_rms,bvp_mean,bvp_entropy,bvp_sum,bvp_energy,bvp_pct_95,bvp_std,bvp_n_below_mean,bvp_max,bvp_pct_5,bvp_ptp,bvp_lineintegral,bvp_svd_entropy,bvp_kurtosis,bvp_n_sign_changes,bvp_min
0,0.04572025052192067 +/- 0.004234960913382214,-0.043841336116910226 +/- 0.0028776719732965003,0.06539665970772442 +/- 0.006400926655362016,-0.001722338204592877 +/- 0.004471797278369922,0.07708768267223383 +/- 0.0076102047066003,0.00010438413361169019 +/- 0.00020876826722338038,0.0 +/- 0.0,0.00031315240083507057 +/- 0.0006263048016701411,0.0 +/- 0.0,-0.00010438413361169019 +/- 0.00020876826722338038,0.0015135699373695077 +/- 0.0012004175365344372,0.0020876826722338038 +/- 0.0011670500926407995,-0.003392484342379931 +/- 0.002548875876216009,-0.005897703549060529 +/- 0.0062979628742427735,0.03538622129436327 +/- 0.0023780346033182944,0.0 +/- 0.0,0.06748434237995826 +/- 0.006091286008563552,-0.0008350730688935215 +/- 0.0025483414646625484,0.05219206680584554 +/- 0.00263039732115951,0.00407098121085594 +/- 0.00200515372779736,0.01868475991649269 +/- 0.0019360372641953677,-0.024895615866388297 +/- 0.004142945641433438
