,bvp_peaks,bvp_iqr,bvp_n_above_mean,bvp_skewness,bvp_perm_entropy,bvp_iqr_5_95,bvp_rms,bvp_mean,bvp_entropy,bvp_sum,bvp_energy,bvp_pct_95,bvp_std,bvp_n_below_mean,bvp_max,bvp_pct_5,bvp_ptp,bvp_lineintegral,bvp_svd_entropy,bvp_kurtosis,bvp_n_sign_changes,bvp_min
0,0.020930232558139573 +/- 0.0046963646573847505,0.11758720930232558 +/- 0.005272110419779612,0.0223837209302326 +/- 0.003694898442817374,0.0012596899224806223 +/- 0.0014405105375308656,0.07461240310077522 +/- 0.007044380375455765,0.030620155038759745 +/- 0.0018864265827453312,0.0052810077519379935 +/- 0.001071382964510466,0.0003875968992248069 +/- 0.0004747073144928648,0.0 +/- 0.0,-0.0003875968992248069 +/- 0.0008335586499072328,0.0063953488372093135 +/- 0.0014175134533263392,0.015503875968992276 +/- 0.0015167127754359066,0.0056201550387597 +/- 0.0010658914728682188,0.11647286821705424 +/- 0.006689556431819084,0.04651162790697673 +/- 0.004295379895213459,-0.0007267441860465129 +/- 0.0007267441860465129,0.012451550387596922 +/- 0.002283308462780659,0.004554263565891481 +/- 0.0014405105375308656,0.005329457364341095 +/- 0.0026975602533091236,-0.026211240310077467 +/- 0.0031803766341620557,0.009835271317829474 +/- 0.0025272870844467053,0.023982558139534926 +/- 0.0044099794267727244
