,bvp_rms,bvp_lineintegral,bvp_std,bvp_pct_5,bvp_iqr_5_95,bvp_skewness,bvp_peaks,bvp_kurtosis,bvp_n_sign_changes,bvp_entropy,bvp_ptp,bvp_perm_entropy,bvp_mean,bvp_sum,bvp_max,bvp_n_below_mean,bvp_n_above_mean,bvp_pct_95,bvp_min,bvp_svd_entropy,bvp_energy,bvp_iqr
0,0.18490566037735853 +/- 0.008769791685098175,0.033271974229176285 +/- 0.005103997851847141,0.25080533824206175 +/- 0.009083427366019569,0.008513575701794795 +/- 0.006029234527659096,0.0005522319374137608 +/- 0.005250238636705626,0.04997699033594114 +/- 0.005042004942403075,0.006672802577082404 +/- 0.001797112212587822,-0.0020708697653013643 +/- 0.00047155778950574425,0.022825586746433535 +/- 0.0019974721043912076,0.0 +/- 0.0,-0.009618039576622151 +/- 0.002021186493879228,0.00289921767142205 +/- 0.002364963673728416,-4.601932811778564e-05 +/- 0.0004341454731733588,-4.601932811778564e-05 +/- 0.0004341454731733588,0.011458812701334597 +/- 0.0022017254880636362,0.04979291302346992 +/- 0.00568408565361971,0.04979291302346992 +/- 0.00568408565361971,0.012839392544868888 +/- 0.0019788311090658214,-0.028946157386102112 +/- 0.0015734303725060807,0.05701794753796598 +/- 0.0029855870378847076,0.037965945697192846 +/- 0.0031160896488228724,0.05384261389783712 +/- 0.004452236216271633
