,bvp_rms,bvp_lineintegral,bvp_std,bvp_pct_5,bvp_iqr_5_95,bvp_skewness,bvp_peaks,bvp_kurtosis,bvp_n_sign_changes,bvp_entropy,bvp_ptp,bvp_perm_entropy,bvp_mean,bvp_sum,bvp_max,bvp_n_below_mean,bvp_n_above_mean,bvp_pct_95,bvp_min,bvp_svd_entropy,bvp_energy,bvp_iqr
0,0.2656333038086803 +/- 0.00786714285058872,0.10155004428697963 +/- 0.003338016330595452,0.08954827280779451 +/- 0.008355581149892072,0.041275465013286126 +/- 0.0042098262668967875,0.028875110717449092 +/- 0.003289184167870195,0.005491585473870697 +/- 0.0037274801439328236,0.004827280779450882 +/- 0.004002768841186298,0.0020814880425155226 +/- 0.0013585351328767213,0.0011514614703277415 +/- 0.0022425135343086345,0.0 +/- 0.0,-0.00048715677590785986 +/- 0.003299008426300036,-0.0016829052258635624 +/- 0.005980546261964498,-0.00221434898139945 +/- 0.0011377531070562534,-0.00221434898139945 +/- 0.0011377531070562534,-0.0041629760850309784 +/- 0.0019726357352807928,-0.004694419840566844 +/- 0.005351949101867412,-0.004694419840566844 +/- 0.005351949101867412,-0.005757307351638608 +/- 0.0020677798990130516,-0.015101860053144345 +/- 0.0030839132610369522,-0.01713906111603185 +/- 0.002223629798163563,-0.030425155004428682 +/- 0.004284865409897867,-0.06744906997342778 +/- 0.007217690800494483
