,bvp_rms,bvp_lineintegral,bvp_std,bvp_pct_5,bvp_iqr_5_95,bvp_skewness,bvp_peaks,bvp_kurtosis,bvp_n_sign_changes,bvp_entropy,bvp_ptp,bvp_perm_entropy,bvp_mean,bvp_sum,bvp_max,bvp_n_below_mean,bvp_n_above_mean,bvp_pct_95,bvp_min,bvp_svd_entropy,bvp_energy,bvp_iqr
0,0.47372718539865516 +/- 0.007319134601434785,0.15230547550432277 +/- 0.006841472662084071,0.19164265129682995 +/- 0.006983477951460474,0.0028818443804034533 +/- 0.0010952693804986947,0.0014889529298751092 +/- 0.003808992102383638,-0.005955811719500492 +/- 0.0025883176917017334,0.008741594620557114 +/- 0.003462213504503378,-0.0003842459173871493 +/- 0.0008263520909743105,-0.031940441882805 +/- 0.0032593732137029046,0.0 +/- 0.0,0.003890489913544648 +/- 0.0035455015435082713,0.006243996157540799 +/- 0.0033894867943087994,-0.001008645533141228 +/- 0.0013319332011394718,-0.001008645533141228 +/- 0.0013319332011394718,-0.011383285302593683 +/- 0.002708950749702896,-0.023198847262247847 +/- 0.0049172312763789364,-0.023198847262247847 +/- 0.0049172312763789364,0.052065321805955786 +/- 0.005675762246579239,0.02113352545629199 +/- 0.0027507821447216654,-0.009510086455331445 +/- 0.0030438000994725926,-0.01892411143131606 +/- 0.0036275134656098434,0.0040345821325648125 +/- 0.006459018433819113
